e01284c6dc303417d44633a26de360ed	2017-01-07	charged	9	91,92	A0:0:31 Florida woman[9:88,91]	A1:with arson[9:92,94]	null	null	AM-TMP:after setting wrong car on fire[9:94,100]	null	null
05cc1208cdf8ddba433318e2aaadd3a6	2017-01-11	taken	16	236,237	null	A1:Two men[16:233,235]	null	null	null	null	AM-MNR:in critical condition to Stroger Hospital , with an 18-year - old shot in the back and a 22-year - old shot in the face[16:237,262]
99115919e5405da6b1d6d6fd30dbaecd	2017-03-10	yelling	13	193,194	A0:someone[13:191,192]	A1:fire[13:194,195]	null	null	null	null	null
99115919e5405da6b1d6d6fd30dbaecd	2017-03-10	said	13	205,206	A0:Darrell Harris[13:206,208]	A1:“ I do pay attention for the exits , but not for anything other than someone maybe yelling fire , or a fight or something like that[13:176,203]	null	null	null	null	null
27da5dc999dbfce1fa4b4edd821427a6	2017-01-13	taken	13	237,238	null	A1:Two men[13:234,236]	null	null	null	null	AM-MNR:in critical condition to Stroger Hospital : an 18-year - old shot in the back and a 22-year - old shot in the face[13:238,262]
ed8357ae0daabe683913e21875356167	2017-03-07	said	10	168,169	A0:Cleo Waring[10:166,168]	A1:She just came out of Citrus[10:158,164]	null	null	null	null	null
dbbfce75becb32b3f2fb61c353a7e5bf	2017-01-06	say	11	166,167	A0:Sheriff 's deputies[11:163,166]	A1:the Kroeker family is unaccounted for following a fire at their Hubbard home , January 3 , 2017[11:167,185]	null	null	null	null	null
dbbfce75becb32b3f2fb61c353a7e5bf	2017-01-06	following	11	173,174	A0:the Kroeker family[11:167,170]	null	A2:a fire at their Hubbard home , January 3 , 2017[11:174,185]	null	null	null	null
dbbfce75becb32b3f2fb61c353a7e5bf	2017-01-06	say	12	189,190	A0:Sheriff 's deputies[12:186,189]	A1:the Kroeker family is unaccounted for following a fire at their Hubbard home , January 3 , 2017[12:190,208]	null	null	null	null	null
dbbfce75becb32b3f2fb61c353a7e5bf	2017-01-06	following	12	196,197	A0:the Kroeker family[12:190,193]	null	A2:a fire at their Hubbard home , January 3 , 2017[12:197,208]	null	null	null	null
c2f6dc2fadd01ce33f13ad444055568a	2017-03-04	looking	20	257,258	A0:Owens[20:255,256]	A1:a gun that Matthew says he 'd recently purchased[20:258,267]	null	null	null	null	null
c2f6dc2fadd01ce33f13ad444055568a	2017-03-04	says	20	262,263	A0:Matthew[20:261,262]	A1:he 'd recently purchased[20:263,267]	null	null	null	null	null
c2f6dc2fadd01ce33f13ad444055568a	2017-03-04	purchased	20	266,267	A0:he[20:263,264]	A1:a gun[20:258,260]	null	null	AM-TMP:recently[20:265,266]	null	null
a07b00009c1a093cb91354e7400a49ad	2017-02-07	told	16	346,347	A0:He[16:345,346]	A1:he would spend the rest of his life making it up to her[16:348,361]	A2:her[16:347,348]	null	null	null	null
a07b00009c1a093cb91354e7400a49ad	2017-02-07	spend	16	350,351	A0:he[16:348,349]	null	null	A3:the rest of his life making it up to her[16:351,361]	null	null	null
f6dc8e48b979d93ed6b0794b001c40e0	2017-01-27	purchased	5	90,91	null	A1:Stories[5:87,88]	null	A3:for $ 2.95[5:92,95]	null	null	AM-MNR:individually[5:91,92]
3c400dfc8785c1ecce6bcc9f938c1bf2	2017-03-06	gets	26	501,502	A0:by someone going 60 70 miles an hour through a residential neighborhood[26:504,516]	null	A2:wiped out[26:502,504]	null	null	null	null
3c400dfc8785c1ecce6bcc9f938c1bf2	2017-03-06	wiped out	26	502,504	A0:by someone going 60 70 miles an hour through a residential neighborhood[26:504,516]	A1:“ ( Bentley )[26:492,496]	null	null	null	null	null
4c61add3918860c9dc2e71b6f7091c5d	2017-01-17	told	6	133,134	A0:Volpone[6:132,133]	A1:that he began playing with Hatlen 's 9 millimeter handgun , which Hatlen bought online , and he often left the gun out where people could handle it[6:135,163]	A2:police[6:134,135]	null	null	null	null
4c61add3918860c9dc2e71b6f7091c5d	2017-01-17	began	6	137,138	A0:he[6:136,137]	A1:playing with Hatlen 's 9 millimeter handgun , which Hatlen bought online ,[6:138,151]	null	null	null	null	null
4c61add3918860c9dc2e71b6f7091c5d	2017-01-17	playing	6	138,139	A0:he[6:136,137]	A1:with Hatlen 's 9 millimeter handgun , which Hatlen bought online ,[6:139,151]	null	null	null	null	null
4c61add3918860c9dc2e71b6f7091c5d	2017-01-17	bought	6	148,149	A0:Hatlen[6:147,148]	A1:online[6:149,150]	null	null	null	null	null
6ecf738c30fe1beafc2cbc69ba2f0ed7	2017-01-05	paid	15	224,225	null	A1:administrative leave[15:225,227]	null	null	null	null	null
1e42eee3161357542b0f739b16b33855	2017-01-31	pays	24	274,275	A0:CrimeStoppers[24:273,274]	A1:cash rewards[24:275,277]	null	null	null	null	null
