14e903c185a29de73a51118ff53fe526	2017-03-06	hit	2	21,22	null	A1:old girl[2:16,18]	null	A3:through bedroom window NEWLINE JACKSON , Tenn. —[2:24,32]	null	null	AM-MNR:by gunshot[2:22,24]
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	pronounced	21	606,607	null	A1:Molitor[21:604,605]	A2:dead[21:607,608]	null	AM-TMP:shortly after deputies and St. Johns County Fire Rescue personnel arrived following reports of shots fired in the area[21:612,631]	AM-LOC:at the scene[21:608,611]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	arrived	21	622,623	null	A1:deputies and St. Johns County Fire Rescue personnel[21:614,622]	null	null	AM-TMP:following reports of shots fired in the area[21:623,631]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	following	21	623,624	null	A1:deputies and St. Johns County Fire Rescue personnel[21:614,622]	A2:reports of shots fired in the area[21:624,631]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	taken	22	637,638	null	A1:Ashley[22:633,634]	null	null	AM-TMP:immediately following the incident[22:648,652]	AM-LOC:in a private vehicle[22:644,648]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	taken	22	637,638	null	A1:Ashley[22:633,634]	null	null	AM-TMP:immediately following the incident[22:648,652]	AM-LOC:in a private vehicle[22:644,648]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	died	22	653,654	null	A1:Ashley , who was taken from the scene to Flagler Hospital in a private vehicle immediately following the incident ,[22:633,653]	null	null	AM-TMP:in surgery hours later[22:654,658]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	died	22	653,654	null	A1:Ashley , who was taken from the scene to Flagler Hospital in a private vehicle immediately following the incident ,[22:633,653]	null	null	AM-TMP:in surgery hours later[22:654,658]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	said	23	671,672	A0:the Sheriff ’s Office[23:667,671]	A1:the two men appeared to have been arguing via “ digital communication ” when they agreed to meet at the business in the 60o block of West King Street[23:672,701]	null	null	AM-TMP:Before the end of the day[23:660,666]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	appeared	23	675,676	null	A1:the two men[23:672,675]	null	null	AM-TMP:when they agreed to meet at the business in the 60o block of West King Street[23:685,701]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	26	758,759	A0:the St. Augustine Police Department[26:753,758]	A1:to a report of another shooting near the intersection of Flagler Boulevard and Gerado Street , behind Nobby ’s bar[26:759,779]	A2:on S.R. A1A. NEWLINE A call placed to the Police Department at 2:19 a.m. reported someone being shot[26:779,797]	null	AM-TMP:in the early morning hours of March 5[26:744,752]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	26	758,759	A0:the St. Augustine Police Department[26:753,758]	A1:to a report of another shooting near the intersection of Flagler Boulevard and Gerado Street , behind Nobby ’s bar[26:759,779]	A2:on S.R. A1A. NEWLINE A call placed to the Police Department at 2:19 a.m. reported someone being shot[26:779,797]	null	AM-TMP:in the early morning hours of March 5[26:744,752]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	fled	26	803,804	A0:both victim and suspect[26:799,803]	A1:the scene[26:804,806]	null	null	AM-TMP:before the first officer arrived at 2:23 a.m. NEWLINE Investigators requested the St. Johns County Sheriff ’s Office be on the lookout for gunshot victims at Flagler Hospital[26:806,834]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	fled	26	803,804	A0:both victim and suspect[26:799,803]	A1:the scene[26:804,806]	null	null	AM-TMP:before the first officer arrived at 2:23 a.m. NEWLINE Investigators requested the St. Johns County Sheriff ’s Office be on the lookout for gunshot victims at Flagler Hospital[26:806,834]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	fled	26	803,804	A0:both victim and suspect[26:799,803]	A1:the scene[26:804,806]	null	null	AM-TMP:before the first officer arrived at 2:23 a.m. NEWLINE Investigators requested the St. Johns County Sheriff ’s Office be on the lookout for gunshot victims at Flagler Hospital[26:806,834]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	requested	26	816,817	A0:NEWLINE Investigators[26:814,816]	A1:the St. Johns County Sheriff ’s Office be on the lookout for gunshot victims at Flagler Hospital[26:817,834]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	requested	26	816,817	A0:NEWLINE Investigators[26:814,816]	A1:the St. Johns County Sheriff ’s Office be on the lookout for gunshot victims at Flagler Hospital[26:817,834]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	attacked	30	908,909	A0:Sea Colony guard[30:905,908]	A1:with assault rifle NEWLINE Hours[30:909,914]	null	null	AM-TMP:later[30:914,915]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	30	933,934	A0:NEWLINE[30:960,961]	null	A2:to the gated community of Sea Colony , just off A1A Beach Boulevard[30:934,947]	null	AM-TMP:after receiving reports of a disturbance at the guard shack there[30:948,959]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	30	933,934	A0:NEWLINE[30:960,961]	null	A2:to the gated community of Sea Colony , just off A1A Beach Boulevard[30:934,947]	null	AM-TMP:after receiving reports of a disturbance at the guard shack there[30:948,959]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	30	933,934	A0:NEWLINE[30:960,961]	null	A2:to the gated community of Sea Colony , just off A1A Beach Boulevard[30:934,947]	null	AM-TMP:after receiving reports of a disturbance at the guard shack there[30:948,959]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	30	933,934	A0:NEWLINE[30:960,961]	null	A2:to the gated community of Sea Colony , just off A1A Beach Boulevard[30:934,947]	null	AM-TMP:after receiving reports of a disturbance at the guard shack there[30:948,959]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	receiving	30	949,950	A0:NEWLINE[30:960,961]	A1:reports of a disturbance at the guard shack there[30:950,959]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	receiving	30	949,950	A0:NEWLINE[30:960,961]	A1:reports of a disturbance at the guard shack there[30:950,959]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	lives	31	973,974	A0:Jake Andrew DeWerth[31:968,971]	null	null	null	null	AM-LOC:in the neighborhood[31:974,977]	AM-MNR:with his parents[31:977,980]
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	released	32	1002,1003	null	A1:Police reports[32:1000,1002]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	following	32	1003,1004	null	A1:Police reports[32:1000,1002]	A2:the arrest[32:1004,1006]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	indicate	32	1006,1007	A0:Police reports released following the arrest[32:1000,1006]	A1:that DeWerth is believed to have attacked the security guard at the gate with the butt of an AK-47 assault rifle[32:1007,1028]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	indicate	32	1006,1007	A0:Police reports released following the arrest[32:1000,1006]	A1:that DeWerth is believed to have attacked the security guard at the gate with the butt of an AK-47 assault rifle[32:1007,1028]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	believed	32	1010,1011	null	A1:DeWerth[32:1008,1009]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	attacked	32	1013,1014	A0:DeWerth[32:1008,1009]	A1:the security guard[32:1014,1017]	A2:at the gate with the butt of an AK-47 assault rifle[32:1017,1028]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	appears	33	1035,1036	null	A1:Surveillance video from the scene[33:1030,1035]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	identified	33	1061,1062	null	A1:the guard[33:1058,1060]	A2:as Michael Wescott[33:1062,1065]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	say	34	1079,1080	A0:reports[34:1078,1079]	A1:Wescott , incident[34:1075,1078]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	suffered	34	1081,1082	A0:Wescott , incident reports say ,[34:1075,1081]	A1:a dislocated jaw , broken nose and fractured cheekbone[34:1082,1091]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	responded	38	1161,1162	A0:sheriff ’s deputies[38:1157,1160]	A1:NEWLINE[38:1180,1181]	null	null	AM-TMP:The same night of that incident[38:1150,1156]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	said	39	1188,1189	A0:The deputy who filled out the report[39:1181,1188]	A1:that , once on scene , 23-year - old Austin Troy Wilkerson told him that his friend Grady Daniel Sims , also 23 , had shot him in the leg in an apparent accident . NEWLINE[39:1189,1225]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	said	39	1188,1189	A0:The deputy who filled out the report[39:1181,1188]	A1:that , once on scene , 23-year - old Austin Troy Wilkerson told him that his friend Grady Daniel Sims , also 23 , had shot him in the leg in an apparent accident . NEWLINE[39:1189,1225]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	said	39	1188,1189	A0:The deputy who filled out the report[39:1181,1188]	A1:that , once on scene , 23-year - old Austin Troy Wilkerson told him that his friend Grady Daniel Sims , also 23 , had shot him in the leg in an apparent accident . NEWLINE[39:1189,1225]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	told	39	1201,1202	A0:23-year - old Austin Troy Wilkerson[39:1195,1201]	A1:that his friend Grady Daniel Sims , also 23 , had shot him in the leg in an apparent accident . NEWLINE[39:1203,1225]	A2:him[39:1202,1203]	null	AM-TMP:once on scene[39:1191,1194]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	told	39	1201,1202	A0:23-year - old Austin Troy Wilkerson[39:1195,1201]	A1:that his friend Grady Daniel Sims , also 23 , had shot him in the leg in an apparent accident . NEWLINE[39:1203,1225]	A2:him[39:1202,1203]	null	AM-TMP:once on scene[39:1191,1194]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	told	39	1201,1202	A0:23-year - old Austin Troy Wilkerson[39:1195,1201]	A1:that his friend Grady Daniel Sims , also 23 , had shot him in the leg in an apparent accident . NEWLINE[39:1203,1225]	A2:him[39:1202,1203]	null	AM-TMP:once on scene[39:1191,1194]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	shot	39	1214,1215	A0:his friend Grady Daniel Sims , also 23 ,[39:1204,1213]	A1:NEWLINE[39:1224,1225]	A2:in the leg[39:1216,1219]	null	null	AM-LOC:in an apparent accident[39:1219,1223]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	shot	39	1214,1215	A0:his friend Grady Daniel Sims , also 23 ,[39:1204,1213]	A1:NEWLINE[39:1224,1225]	A2:in the leg[39:1216,1219]	null	null	AM-LOC:in an apparent accident[39:1219,1223]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	told	40	1228,1229	A0:Wilkerson and Sims[40:1225,1228]	A1:that they had been playing with a handgun — listed in the report as a 9mm Glock 19 — that they didn’t think was loaded[40:1231,1256]	A2:the deputy[40:1229,1231]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	told	40	1228,1229	A0:Wilkerson and Sims[40:1225,1228]	A1:that they had been playing with a handgun — listed in the report as a 9mm Glock 19 — that they didn’t think was loaded[40:1231,1256]	A2:the deputy[40:1229,1231]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	playing	40	1235,1236	A0:they[40:1232,1233]	null	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	placed	41	1264,1265	A0:Sims[41:1263,1264]	A1:the gun[41:1265,1267]	A2:on Wilkerson ’s left leg[41:1267,1272]	null	AM-TMP:While sitting on the couch[41:1257,1262]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	placed	41	1264,1265	A0:Sims[41:1263,1264]	A1:the gun[41:1265,1267]	A2:on Wilkerson ’s left leg[41:1267,1272]	null	AM-TMP:While sitting on the couch[41:1257,1262]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	left	41	1270,1271	A0:Sims placed the gun on Wilkerson ’s[41:1263,1270]	A1:leg[41:1271,1272]	null	null	AM-TMP:While sitting on the couch[41:1257,1262]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	left	41	1270,1271	A0:Sims placed the gun on Wilkerson ’s[41:1263,1270]	A1:leg[41:1271,1272]	null	null	AM-TMP:While sitting on the couch[41:1257,1262]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	fired	42	1280,1281	null	A1:The gun[42:1278,1280]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	wounding	42	1282,1283	null	A1:about 6 inches above his knee[42:1284,1290]	A2:Wilkerson[42:1283,1284]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	told	43	1295,1296	A0:Wilkerson ’s dad[43:1292,1295]	A1:the two men have been friends since high school and was unaware of any issues between them[43:1298,1315]	A2:the deputy[43:1296,1298]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	NEWLINE	46	1347,1348	null	A1:the Major Crimes Unit[46:1340,1344]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	transported	47	1350,1351	null	A1:NEWLINE[47:1358,1359]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	called	49	1390,1391	null	A1:Sheriff ’s Office Major Crimes detectives[49:1383,1389]	A2:to a home[49:1391,1394]	null	AM-TMP:after a deputy , while conducting a check on welfare , found a man inside the home dead from an apparent gunshot wound . NEWLINE[49:1402,1427]	AM-LOC:in the 1400 block of Los Robles Avenue[49:1394,1402]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	called	49	1390,1391	null	A1:Sheriff ’s Office Major Crimes detectives[49:1383,1389]	A2:to a home[49:1391,1394]	null	AM-TMP:after a deputy , while conducting a check on welfare , found a man inside the home dead from an apparent gunshot wound . NEWLINE[49:1402,1427]	AM-LOC:in the 1400 block of Los Robles Avenue[49:1394,1402]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	called	49	1390,1391	null	A1:Sheriff ’s Office Major Crimes detectives[49:1383,1389]	A2:to a home[49:1391,1394]	null	AM-TMP:after a deputy , while conducting a check on welfare , found a man inside the home dead from an apparent gunshot wound . NEWLINE[49:1402,1427]	AM-LOC:in the 1400 block of Los Robles Avenue[49:1394,1402]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	found	49	1413,1414	A0:a deputy[49:1403,1405]	A1:a man[49:1414,1416]	null	null	AM-TMP:on Tuesday morning[49:1379,1382]	AM-LOC:inside the home dead from an apparent gunshot wound[49:1416,1425]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	found	49	1413,1414	A0:a deputy[49:1403,1405]	A1:a man[49:1414,1416]	null	null	AM-TMP:on Tuesday morning[49:1379,1382]	AM-LOC:inside the home dead from an apparent gunshot wound[49:1416,1425]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	identified	51	1445,1446	A0:The Sheriff ’s Office[51:1440,1444]	A1:the man inside the home as James Henry Weaver , 56 , of St. Augustine . NEWLINE[51:1446,1463]	null	null	AM-TMP:later[51:1444,1445]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	identified	51	1445,1446	A0:The Sheriff ’s Office[51:1440,1444]	A1:the man inside the home as James Henry Weaver , 56 , of St. Augustine . NEWLINE[51:1446,1463]	null	null	AM-TMP:later[51:1444,1445]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	said	53	1492,1493	A0:the Sheriff ’s Office[53:1488,1492]	A1:who was never questioned because he was killed in a crash on State Road 207 Monday night , just blocks from the home where his roommate was found the next morning . NEWLINE[53:1511,1544]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	moved	53	1496,1497	A0:with an acquaintance , 55-year - old Steven Michael Canard , who was never questioned because he was killed in a crash on State Road 207 Monday night , just blocks from the home where his roommate was found the next morning . NEWLINE[53:1500,1544]	null	A2:into the home[53:1497,1500]	null	AM-TMP:recently[53:1495,1496]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	questioned	53	1514,1515	null	null	null	null	AM-TMP:never[53:1513,1514]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	killed	53	1518,1519	null	A1:he[53:1516,1517]	null	null	AM-TMP:in a crash on State Road 207 Monday night[53:1519,1528]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	making	54	1557,1558	A0:Canard[54:1555,1556]	A1:a left hand turn on S.R. 207[54:1558,1565]	A2:from Hastings Road[54:1565,1568]	null	AM-TMP:when his Volkswagen Jetta was hit by a northbound motorcycle . NEWLINE[54:1568,1580]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	making	54	1557,1558	A0:Canard[54:1555,1556]	A1:a left hand turn on S.R. 207[54:1558,1565]	A2:from Hastings Road[54:1565,1568]	null	AM-TMP:when his Volkswagen Jetta was hit by a northbound motorcycle . NEWLINE[54:1568,1580]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	Closing out	63	1734,1736	A0:Wind &Fire show at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department[63:1759,1786]	null	null	null	AM-TMP:the second week of violence and shooting incidents on Thursday evening[63:1736,1747]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	Closing out	63	1734,1736	A0:Wind &Fire show at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department[63:1759,1786]	null	null	null	AM-TMP:the second week of violence and shooting incidents on Thursday evening[63:1736,1747]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	Closing out	63	1734,1736	A0:Wind &Fire show at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department[63:1759,1786]	null	null	null	AM-TMP:the second week of violence and shooting incidents on Thursday evening[63:1736,1747]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	making	63	1752,1753	A0:Closing out the second week of violence and shooting incidents on Thursday evening , as concert goers[63:1734,1751]	A1:their way[63:1753,1755]	A2:to the Earth[63:1755,1758]	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	show	63	1761,1762	A0:Wind &Fire[63:1759,1761]	null	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department converged on a grassy lot in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1762,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	show	63	1761,1762	A0:Wind &Fire[63:1759,1761]	null	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department converged on a grassy lot in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1762,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	show	63	1761,1762	A0:Wind &Fire[63:1759,1761]	null	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department converged on a grassy lot in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1762,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	show	63	1761,1762	A0:Wind &Fire[63:1759,1761]	null	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department converged on a grassy lot in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1762,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	show	63	1761,1762	A0:Wind &Fire[63:1759,1761]	null	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department converged on a grassy lot in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1762,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	show	63	1761,1762	A0:Wind &Fire[63:1759,1761]	null	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:at the St. Augustine Amphitheater , personnel from the Sheriff ’s Office , St. Augustine Police Department and the St. Augustine Beach Police Department converged on a grassy lot in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1762,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	converged	63	1786,1787	A0:St. Augustine Police Department and the St. Augustine Beach Police Department[63:1775,1786]	A1:on a grassy lot[63:1787,1791]	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1791,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	converged	63	1786,1787	A0:St. Augustine Police Department and the St. Augustine Beach Police Department[63:1775,1786]	A1:on a grassy lot[63:1787,1791]	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1791,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	converged	63	1786,1787	A0:St. Augustine Police Department and the St. Augustine Beach Police Department[63:1775,1786]	A1:on a grassy lot[63:1787,1791]	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1791,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	converged	63	1786,1787	A0:St. Augustine Police Department and the St. Augustine Beach Police Department[63:1775,1786]	A1:on a grassy lot[63:1787,1791]	null	null	AM-TMP:after receiving reports of a person being shot . NEWLINE[63:1809,1819]	AM-LOC:in the 400 block of Arricola Avenue , just a block off S.R. A1A on Anastasia Island ,[63:1791,1809]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	arrived	64	1823,1824	null	A1:authorities[64:1822,1823]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	arrived	64	1823,1824	null	A1:authorities[64:1822,1823]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	arrived	64	1823,1824	null	A1:authorities[64:1822,1823]	null	null	null	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	pronounced	64	1839,1840	null	A1:Jeffrey S. Lee , 29 , of Fernandina Beach ,[64:1828,1838]	A2:dead[64:1840,1841]	null	AM-TMP:Not long after authorities arrived around 5:30 p.m.[64:1819,1827]	AM-LOC:at the scene[64:1841,1844]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	pronounced	64	1839,1840	null	A1:Jeffrey S. Lee , 29 , of Fernandina Beach ,[64:1828,1838]	A2:dead[64:1840,1841]	null	AM-TMP:Not long after authorities arrived around 5:30 p.m.[64:1819,1827]	AM-LOC:at the scene[64:1841,1844]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	pronounced	64	1839,1840	null	A1:Jeffrey S. Lee , 29 , of Fernandina Beach ,[64:1828,1838]	A2:dead[64:1840,1841]	null	AM-TMP:Not long after authorities arrived around 5:30 p.m.[64:1819,1827]	AM-LOC:at the scene[64:1841,1844]	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	called	66	1903,1904	A0:Jessica Henries , who lives in the apartments ,[66:1894,1903]	A1:Debra Henries[66:1914,1916]	A2:her sister , Jordan Henries[66:1904,1909]	null	AM-TMP:just before the shooting[66:1889,1893]	null	null
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	saying	66	1917,1918	A0:Jessica Henries , who lives in the apartments , called her sister , Jordan Henries , and her mother , Debra Henries ,[66:1894,1917]	A1:that Lee — who is described as Jessica Henries’ “ boyfriend ” in the release — had shown up at her apartment and a physical confrontation had occurred[66:1918,1946]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	make	1	3,4	A0:Huntsville Police[1:1,3]	A1:arrest[1:4,5]	null	null	AM-TMP:in Sunday night shooting at Taco Bell[1:5,12]	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	make	1	3,4	A0:Huntsville Police[1:1,3]	A1:arrest[1:4,5]	null	null	AM-TMP:in Sunday night shooting at Taco Bell[1:5,12]	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	enable	2	13,14	null	A1:Javascript to watch this video NEWLINE HUNTSVILLE[2:14,21]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	watch	2	16,17	A0:Javascript[2:14,15]	A1:this video NEWLINE HUNTSVILLE[2:17,21]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	arrested	2	27,28	A0:Huntsville Police[2:24,26]	A1:a 19-year - old in connection to a shooting that happened Sunday night at Taco Bell on North Memorial Parkway[2:28,48]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	arrested	2	27,28	A0:Huntsville Police[2:24,26]	A1:a 19-year - old in connection to a shooting that happened Sunday night at Taco Bell on North Memorial Parkway[2:28,48]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	arrested	2	27,28	A0:Huntsville Police[2:24,26]	A1:a 19-year - old in connection to a shooting that happened Sunday night at Taco Bell on North Memorial Parkway[2:28,48]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	arrested	2	27,28	A0:Huntsville Police[2:24,26]	A1:a 19-year - old in connection to a shooting that happened Sunday night at Taco Bell on North Memorial Parkway[2:28,48]	null	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	happened	2	38,39	null	A1:a shooting[2:35,37]	null	null	AM-TMP:Sunday night[2:39,41]	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	charged	4	67,68	A0:Officers[4:65,66]	A1:with attempted murder in the shooting of a 15-year - old . NEWLINE[4:71,84]	A2:Keith Little[4:69,71]	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	running	7	121,122	A0:Taco Bell[7:116,118]	A1:normal[7:122,123]	null	null	AM-TMP:after yesterday 's shooting[7:123,127]	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	rushed	9	158,159	A0:@whnt pic.twitter.com/zunG3xDEoP — Aaron Cantrell ( @AaronTheNewsGuy ) March 20 , 2017 NEWLINE Paramedics[9:144,158]	A1:him[9:159,160]	A2:to the hospital[9:160,163]	null	null	null	null
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	rushed	9	158,159	A0:@whnt pic.twitter.com/zunG3xDEoP — Aaron Cantrell ( @AaronTheNewsGuy ) March 20 , 2017 NEWLINE Paramedics[9:144,158]	A1:him[9:159,160]	A2:to the hospital[9:160,163]	null	null	null	null
