commemoration	bn:00020970n	0.0	0.0	0.0	0.0
fund	bn:00036839n	0.0	0.0	0.0	0.0
state_bank	bn:00074016n	0.0	0.0	0.0	0.0
californian	bn:00014780n	0.0	0.0	0.0	0.0
gaol	bn:00019832n	0.0	0.0	0.0	0.0
quiet	bn:00084438v	0.0	0.0	0.0	0.0
fuel	bn:00088611v	0.0	0.0	0.0	0.0
new_year	bn:00057511n	0.0	0.0	0.0	0.0
recklessly	bn:00116801r	0.0	0.0	0.0	0.0
reckless	bn:00104083a	0.0	0.0	0.0	0.0
brush_aside	bn:00084160v	0.0	0.0	0.0	0.0
beth	bn:00010142n	0.0	0.0	0.0	0.0
opt	bn:00084932v	0.0	0.0	0.0	0.0
sentence	bn:00070528n	0.0	0.0	0.0	0.0
probation	bn:00064515n	0.0	0.0	0.0	0.0
lease	bn:00050442n	0.0	0.0	0.0	0.0
argument	bn:00005600n	0.0	0.0	0.0	0.0
break	bn:00083905v	0.0	0.0	0.0	0.0
testimony	bn:00076677n	0.0	0.0	0.0	0.0
actually	bn:00114117r	0.0	0.0	0.0	0.0
calculate	bn:00084373v	0.0	0.0	0.0	0.0
beta_test	bn:00010136n	0.0	0.0	0.0	0.0
far	bn:00115322r	0.0	0.0	0.0	0.0
escalate	bn:00087721v	2.0	2.0	0.0	0.0
cool_off	bn:00084439v	0.0	5.0	0.0	0.0
rationale	bn:00064430n	0.0	0.0	0.0	0.0
flummox	bn:00082567v	0.0	0.0	0.0	0.0
experience	bn:00032306n	0.0	0.0	0.0	0.0
height	bn:00043544n	0.0	0.0	0.0	0.0
grade	bn:00041241n	0.0	0.0	0.0	0.0
erupt	bn:00083985v	0.0	0.0	0.0	0.0
battery	bn:00009063n	0.0	0.0	0.0	0.0
disperse	bn:00083993v	0.0	0.0	0.0	0.0
councilman	bn:00023132n	0.0	0.0	0.0	0.0
grow_up	bn:00089089v	0.0	0.0	0.0	0.0
offer	bn:00091135v	0.0	0.0	0.0	0.0
amazing	bn:00096926a	0.0	0.0	0.0	0.0
challenge	bn:00017557n	0.0	0.0	0.0	0.0
continually	bn:00114837r	0.0	0.0	0.0	0.0
positive	bn:00108822a	0.0	0.0	0.0	0.0
chance	bn:00017621n	0.0	0.0	0.0	0.0
productive	bn:00109059a	0.0	0.0	0.0	0.0
concern	bn:00021556n	0.0	0.0	0.0	0.0
frustrate	bn:00083024v	0.0	0.0	0.0	0.0
common	bn:00100090a	0.0	0.0	0.0	0.0
awful	bn:00097890a	0.0	0.0	0.0	0.0
train	bn:00086736v	0.0	0.0	0.0	0.0
activity	bn:00001172n	3.0	0.0	3.0	0.0
stay	bn:00074077n	0.0	0.0	0.0	0.0
reveal	bn:00083912v	0.0	0.0	0.0	0.0
circle	bn:00019169n	0.0	0.0	0.0	0.0
send	bn:00093486v	0.0	0.0	0.0	0.0
tweet	bn:00095280v	0.0	0.0	0.0	0.0
tweet	bn:00078733n	3.0	0.0	3.0	0.0
hometown	bn:00044562n	0.0	0.0	0.0	0.0
victor	bn:00079944n	0.0	0.0	2.0	0.0
tide	bn:00077199n	4.0	0.0	4.0	0.0
defeat	bn:00086448v	0.0	0.0	0.0	0.0
field	bn:00034265n	0.0	0.0	0.0	0.0
step	bn:00094338v	0.0	0.0	0.0	0.0
carefully	bn:00114672r	0.0	0.0	0.0	0.0
dissentious	bn:00101580a	0.0	0.0	0.0	0.0
humour	bn:00045200n	0.0	0.0	0.0	0.0
tone	bn:00077553n	0.0	0.0	0.0	0.0
cost	bn:00083193v	0.0	0.0	0.0	0.0
huge	bn:00098905a	0.0	0.0	0.0	0.0
gamble	bn:00037165n	0.0	0.0	0.0	0.0
politically	bn:00116642r	0.0	0.0	0.0	0.0
ambiance	bn:00003263n	0.0	0.0	0.0	0.0
also-ran	bn:00003101n	0.0	0.0	2.0	0.0
feature	bn:00088078v	0.0	0.0	0.0	0.0
announcer	bn:00004354n	0.0	0.0	2.0	0.0
stain	bn:00094250v	0.0	2.0	0.0	0.0
shirt	bn:00071142n	0.0	0.0	0.0	0.0
adventure	bn:00001572n	0.0	0.0	0.0	0.0
actor	bn:00001176n	0.0	0.0	0.0	0.0
cast	bn:00084624v	0.0	0.0	0.0	0.0
pure	bn:00109244a	0.0	0.0	0.0	0.0
chief_executive_officer	bn:00017235n	0.0	0.0	0.0	0.0
advertising_agency	bn:00001229n	0.0	0.0	0.0	0.0
manage	bn:00084092v	0.0	0.0	0.0	0.0
violate	bn:00083897v	0.0	0.0	0.0	0.0
tap	bn:00094811v	0.0	0.0	0.0	0.0
assume	bn:00082277v	0.0	4.0	0.0	0.0
giant	bn:00040388n	0.0	0.0	2.0	0.0
ice_cap	bn:00045720n	0.0	0.0	0.0	0.0
tree	bn:00078131n	0.0	0.0	0.0	0.0
disastrous	bn:00098485a	0.0	0.0	0.0	0.0
mileage	bn:00036736n	0.0	0.0	0.0	0.0
aim	bn:00082488v	0.0	0.0	0.0	0.0
appeal	bn:00082685v	0.0	0.0	0.0	0.0
narrate	bn:00091011v	0.0	0.0	0.0	0.0
football	bn:00035704n	0.0	0.0	0.0	0.0
laborer	bn:00047795n	0.0	0.0	0.0	0.0
unify	bn:00095400v	0.0	0.0	0.0	0.0
resemble	bn:00092876v	0.0	0.0	0.0	0.0
star	bn:00073964n	0.0	0.0	0.0	0.0
coach	bn:00007329n	0.0	0.0	0.0	0.0
melody	bn:00002191n	0.0	0.0	0.0	0.0
inspiration	bn:00046926n	0.0	0.0	0.0	0.0
bombilation	bn:00011943n	4.0	0.0	4.0	0.0
cinematic	bn:00099694a	0.0	0.0	0.0	0.0
chronicle	bn:00084953v	0.0	0.0	0.0	0.0
father	bn:00009631n	0.0	0.0	0.0	0.0
journey	bn:00048463n	0.0	0.0	0.0	0.0
steamboat	bn:00074113n	0.0	0.0	0.0	0.0
catch	bn:00084651v	0.0	0.0	0.0	0.0
glance	bn:00023260n	0.0	0.0	0.0	0.0
iconic	bn:00104491a	0.0	0.0	0.0	0.0
clydesdale	bn:00020086n	0.0	0.0	0.0	0.0
mascot	bn:00053621n	0.0	0.0	2.0	0.0
encounter	bn:00087599v	0.0	0.0	0.0	0.0
protest	bn:00092105v	0.0	0.0	0.0	0.0
motif	bn:00056025n	0.0	0.0	0.0	0.0
ahead_of_the_game	bn:00114189r	0.0	0.0	0.0	0.0
take_over	bn:00084342v	0.0	0.0	0.0	0.0
stuff	bn:00094503v	0.0	0.0	0.0	0.0
celebrity	bn:00016990n	0.0	0.0	0.0	0.0
discourse	bn:00086931v	0.0	0.0	0.0	0.0
data	bn:00025314n	0.0	0.0	0.0	0.0
innuendo	bn:00046836n	0.0	0.0	0.0	0.0
pot	bn:00063820n	0.0	0.0	0.0	0.0
fume	bn:00088626v	0.0	0.0	0.0	0.0
habit	bn:00042403n	0.0	0.0	0.0	0.0
silver	bn:00006313n	0.0	0.0	0.0	0.0
connote	bn:00085636v	0.0	0.0	0.0	0.0
plan	bn:00062759n	0.0	0.0	0.0	0.0
punish	bn:00091527v	0.0	0.0	5.0	0.0
brand	bn:00012758n	0.0	0.0	0.0	0.0
petroleum	bn:00024112n	0.0	0.0	0.0	0.0
establishment	bn:00031641n	0.0	0.0	0.0	0.0
papa	bn:00024989n	0.0	0.0	0.0	0.0
colorful	bn:00100037a	0.0	0.0	0.0	0.0
spray_paint	bn:00073621n	0.0	0.0	0.0	0.0
makeup	bn:00052907n	0.0	0.0	0.0	0.0
oil_pump	bn:00058762n	0.0	0.0	0.0	0.0
explore	bn:00087882v	0.0	0.0	0.0	0.0
unexpected	bn:00112714a	0.0	0.0	0.0	0.0
mockery	bn:00048092n	0.0	0.0	0.0	0.0
represent	bn:00085839v	0.0	0.0	0.0	0.0
natural_gas	bn:00037385n	0.0	0.0	0.0	0.0
manufacturer	bn:00053285n	0.0	0.0	0.0	0.0
refiner	bn:00066805n	0.0	0.0	0.0	0.0
grapevine	bn:00041411n	0.0	0.0	0.0	0.0
operator	bn:00059141n	0.0	0.0	0.0	0.0
professor	bn:00064601n	0.0	0.0	0.0	0.0
get_across	bn:00088749v	0.0	0.0	0.0	0.0
punctuate	bn:00082195v	0.0	0.0	0.0	0.0
environmentalism	bn:00031079n	0.0	0.0	0.0	0.0
have_sex	bn:00083081v	0.0	0.0	0.0	0.0
consumer	bn:00022095n	0.0	0.0	2.0	0.0
believable	bn:00098214a	0.0	0.0	0.0	0.0
humorous	bn:00104404a	0.0	0.0	0.0	0.0
approach	bn:00005147n	0.0	0.0	0.0	0.0
drink	bn:00087322v	0.0	0.0	0.0	0.0
halftime	bn:00042647n	0.0	0.0	0.0	0.0
enjoy	bn:00087646v	0.0	0.0	0.0	0.0
actress	bn:00001181n	0.0	0.0	0.0	0.0
commercial	bn:00020987n	0.0	0.0	0.0	0.0
snicker	bn:00072423n	0.0	0.0	0.0	0.0
laughter	bn:00050198n	0.0	0.0	0.0	0.0
hype	bn:00089558v	0.0	0.0	0.0	0.0
live	bn:00106070a	0.0	0.0	0.0	0.0
assail	bn:00082837v	0.0	0.0	0.0	0.0
fail	bn:00087967v	0.0	0.0	0.0	0.0
apart	bn:00114308r	0.0	0.0	0.0	0.0
intention	bn:00002178n	0.0	0.0	0.0	0.0
destroy	bn:00086699v	0.0	0.0	0.0	0.0
hungry	bn:00104407a	0.0	0.0	0.0	0.0
transcript	bn:00022525n	0.0	0.0	0.0	0.0
read	bn:00092424v	0.0	0.0	0.0	0.0
silver_screen	bn:00064673n	0.0	0.0	0.0	0.0
elapse	bn:00087513v	0.0	0.0	0.0	0.0
lose	bn:00090493v	0.0	0.0	0.0	0.0
audience	bn:00007096n	0.0	0.0	0.0	0.0
get_it	bn:00088766v	0.0	0.0	0.0	0.0
certain	bn:00099475a	0.0	0.0	0.0	0.0
worth	bn:00113945a	0.0	0.0	0.0	0.0
beef_cattle	bn:00009543n	0.0	0.0	0.0	0.0
melting	bn:00054268n	0.0	0.0	0.0	0.0
hair_dryer	bn:00011447n	0.0	0.0	0.0	0.0
alien	bn:00002725n	0.0	0.0	2.0	0.0
critic	bn:00023857n	0.0	0.0	0.0	0.0
freeze	bn:00088553v	0.0	0.0	0.0	0.0
vigil	bn:00079988n	0.0	0.0	0.0	0.0
gun_down	bn:00089123v	6.0	0.0	0.0	0.0
critically	bn:00114882r	0.0	0.0	0.0	0.0
lack	bn:00025913n	0.0	0.0	0.0	0.0
accommodative	bn:00096269a	0.0	0.0	0.0	0.0
solid	bn:00110887a	0.0	0.0	0.0	0.0
stem	bn:00094333v	0.0	0.0	0.0	0.0
uptick	bn:00079283n	2.0	0.0	2.0	0.0
hypothesis	bn:00045632n	0.0	0.0	0.0	0.0
deploy	bn:00086617v	0.0	0.0	0.0	0.0
superfluous	bn:00102499a	0.0	0.0	0.0	0.0
assign	bn:00082857v	0.0	0.0	0.0	0.0
patrol	bn:00061041n	0.0	0.0	0.0	0.0
law_enforcement_agency	bn:00050256n	0.0	0.0	0.0	0.0
international_logistic_support	bn:00047158n	0.0	0.0	0.0	0.0
standby	bn:00073928n	0.0	0.0	0.0	0.0
alignment	bn:00002740n	0.0	0.0	0.0	0.0
form	bn:00088488v	0.0	2.0	0.0	0.0
major	bn:00106332a	0.0	0.0	0.0	0.0
contact	bn:00085696v	0.0	0.0	0.0	0.0
anonymously	bn:00114295r	0.0	0.0	0.0	0.0
blazon	bn:00005794n	0.0	0.0	0.0	0.0
welcome	bn:00080852n	0.0	0.0	0.0	0.0
follow	bn:00088429v	0.0	0.0	0.0	0.0
partake	bn:00091448v	0.0	0.0	0.0	0.0
bibulous	bn:00098312a	0.0	0.0	0.0	0.0
e	bn:00029342n	0.0	0.0	0.0	0.0
mischief	bn:00026739n	0.0	0.0	0.0	0.0
left	bn:00050521n	0.0	0.0	0.0	0.0
seat_cushion	bn:00070073n	0.0	0.0	0.0	0.0
class	bn:00019479n	0.0	0.0	0.0	0.0
subsequent	bn:00111392a	0.0	0.0	0.0	0.0
highly	bn:00115669r	0.0	0.0	0.0	0.0
drunk	bn:00101836a	0.0	0.0	0.0	0.0
shift	bn:00086987v	0.0	0.0	0.0	0.0
penetrate	bn:00091531v	0.0	0.0	0.0	0.0
buttocks	bn:00005913n	0.0	0.0	0.0	0.0
frank	bn:00036248n	0.0	0.0	0.0	0.0
morale	bn:00031618n	0.0	0.0	0.0	0.0
antecede	bn:00082660v	0.0	0.0	0.0	0.0
freemasonry	bn:00036402n	0.0	0.0	0.0	0.0
maypole	bn:00053958n	0.0	0.0	0.0	0.0
sport_utility_vehicle	bn:00068678n	0.0	0.0	0.0	0.0
ankle	bn:00004293n	0.0	0.0	0.0	0.0
commander	bn:00020957n	0.0	0.0	0.0	0.0
hurting	bn:00045286n	0.0	0.0	0.0	0.0
police_state	bn:00063328n	0.0	0.0	0.0	0.0
suicide	bn:00070332n	0.0	16.0	0.0	0.0
walk_over	bn:00095614v	0.0	0.0	0.0	0.0
cool	bn:00022427n	0.0	0.0	0.0	0.0
spring	bn:00073636n	0.0	0.0	0.0	0.0
graphic	bn:00103738a	0.0	0.0	0.0	0.0
come_on	bn:00085373v	0.0	0.0	0.0	0.0
close	bn:00114747r	0.0	0.0	0.0	0.0
gale	bn:00037059n	0.0	0.0	0.0	0.0
hall	bn:00042663n	0.0	0.0	0.0	0.0
relationship	bn:00045161n	0.0	0.0	0.0	0.0
marriage	bn:00053107n	0.0	0.0	0.0	0.0
disruptive	bn:00101577a	0.0	0.0	0.0	0.0
move_out	bn:00090960v	0.0	0.0	0.0	0.0
bruise	bn:00013464n	5.0	0.0	5.0	0.0
wish	bn:00095803v	0.0	0.0	0.0	0.0
country	bn:00023235n	0.0	0.0	0.0	0.0
cover	bn:00085903v	0.0	0.0	0.0	0.0
mya	bn:00038775n	0.0	0.0	0.0	0.0
run	bn:00093182v	0.0	0.0	0.0	0.0
range	bn:00092360v	0.0	0.0	0.0	0.0
monarch	bn:00024097n	0.0	0.0	2.0	0.0
confirmation	bn:00021759n	0.0	0.0	0.0	0.0
dead	bn:00025500n	0.0	0.0	2.0	0.0
bunco	bn:00013879n	0.0	0.0	0.0	0.0
coffee	bn:00020414n	0.0	0.0	0.0	0.0
35th	bn:00095991a	0.0	0.0	0.0	0.0
multiple	bn:00056285n	0.0	0.0	0.0	0.0
anonymity	bn:00004415n	0.0	0.0	0.0	0.0
delay	bn:00086514v	0.0	0.0	0.0	0.0
get_to	bn:00088789v	0.0	0.0	0.0	0.0
secure	bn:00092039v	0.0	0.0	0.0	0.0
obtain	bn:00091124v	0.0	0.0	0.0	0.0
able	bn:00096153a	0.0	0.0	0.0	0.0
locate	bn:00090424v	0.0	0.0	0.0	0.0
acquaintance	bn:00000992n	0.0	0.0	3.0	0.0
fiddle	bn:00088150v	0.0	0.0	0.0	0.0
good_afternoon	bn:00001876n	0.0	0.0	0.0	0.0
confide	bn:00085577v	0.0	0.0	0.0	0.0
chase	bn:00084831v	0.0	0.0	0.0	0.0
ad-lib	bn:00096414a	0.0	0.0	0.0	0.0
cover	bn:00085907v	0.0	0.0	0.0	0.0
bee	bn:00009524n	0.0	0.0	0.0	0.0
go_about	bn:00082734v	0.0	0.0	0.0	0.0
all_of_a_sudden	bn:00114210r	0.0	0.0	0.0	0.0
part	bn:00086602v	0.0	0.0	0.0	0.0
crash	bn:00085977v	0.0	0.0	0.0	0.0
out_of	bn:00116480r	0.0	0.0	0.0	0.0
eventually	bn:00115252r	0.0	0.0	0.0	0.0
crash	bn:00085975v	0.0	0.0	0.0	0.0
inch	bn:00046209n	0.0	0.0	0.0	0.0
tall	bn:00111630a	0.0	0.0	0.0	0.0
fire_department	bn:00034649n	0.0	0.0	4.0	0.0
bit	bn:00010731n	0.0	0.0	0.0	0.0
unfold	bn:00095389v	0.0	0.0	0.0	0.0
no_longer	bn:00116353r	0.0	0.0	0.0	0.0
question	bn:00089845v	0.0	0.0	0.0	0.0
issue	bn:00089922v	0.0	0.0	0.0	0.0
housing_estate	bn:00045056n	0.0	0.0	0.0	0.0
elevate	bn:00084110v	0.0	0.0	0.0	0.0
class	bn:00016733n	0.0	0.0	0.0	0.0
thulium	bn:00006900n	0.0	0.0	0.0	0.0
relevant	bn:00109659a	0.0	0.0	0.0	0.0
underling	bn:00035700n	0.0	0.0	0.0	0.0
eye	bn:00032512n	0.0	0.0	0.0	0.0
logo	bn:00051872n	0.0	0.0	0.0	0.0
pip	bn:00091652v	0.0	16.0	3.0	0.0
arrest	bn:00082785v	0.0	0.0	0.0	0.0
connection	bn:00021911n	0.0	0.0	2.0	0.0
porter	bn:00063666n	0.0	0.0	0.0	0.0
allow	bn:00082539v	0.0	0.0	0.0	0.0
craft	bn:00023496n	0.0	0.0	0.0	0.0
leaf	bn:00035596n	0.0	0.0	0.0	0.0
harmfulness	bn:00043013n	0.0	0.0	0.0	0.0
motel_room	bn:00055996n	0.0	0.0	0.0	0.0
par	bn:00060521n	0.0	0.0	0.0	0.0
saddle_horse	bn:00056067n	0.0	0.0	0.0	0.0
pleasure	bn:00062972n	0.0	0.0	0.0	0.0
shoulder	bn:00071294n	0.0	0.0	0.0	0.0
conscious	bn:00100301a	0.0	0.0	0.0	0.0
take_a_breather	bn:00084024v	0.0	0.0	0.0	0.0
expect	bn:00082820v	0.0	0.0	0.0	0.0
vandalise	bn:00095486v	0.0	0.0	5.0	0.0
diospyros_kaki	bn:00027253n	0.0	0.0	0.0	0.0
cordiality	bn:00003537n	0.0	0.0	0.0	0.0
hip	bn:00044197n	0.0	0.0	0.0	0.0
treat	bn:00095139v	0.0	0.0	0.0	0.0
threaten	bn:00094928v	0.0	0.0	0.0	0.0
run	bn:00068548n	0.0	0.0	0.0	0.0
push	bn:00088456v	0.0	0.0	0.0	0.0
september	bn:00070537n	0.0	0.0	0.0	0.0
court	bn:00023302n	0.0	0.0	0.0	0.0
sign	bn:00093731v	0.0	0.0	0.0	0.0
retrial	bn:00067472n	0.0	0.0	0.0	0.0
defence	bn:00025878n	2.0	0.0	2.0	0.0
admirer	bn:00001456n	0.0	0.0	2.0	0.0
courthouse	bn:00023326n	0.0	0.0	0.0	0.0
support	bn:00082995v	0.0	0.0	0.0	0.0
make_a_point	bn:00090585v	0.0	0.0	0.0	0.0
come_back	bn:00085348v	0.0	0.0	0.0	0.0
rush	bn:00093202v	0.0	0.0	0.0	0.0
midnight	bn:00054884n	0.0	0.0	0.0	0.0
break	bn:00012900n	0.0	2.0	0.0	0.0
drive	bn:00087329v	0.0	0.0	0.0	0.0
peacefully	bn:00116551r	0.0	0.0	0.0	0.0
accidental	bn:00000693n	0.0	0.0	0.0	0.0
old	bn:00107790a	0.0	0.0	0.0	0.0
narcotraffic	bn:00028883n	0.0	0.0	0.0	0.0
sight	bn:00071507n	0.0	0.0	0.0	0.0
run_away	bn:00083961v	0.0	0.0	0.0	0.0
entrust	bn:00087695v	0.0	0.0	0.0	0.0
rapid_transit	bn:00053680n	0.0	0.0	0.0	0.0
include	bn:00089662v	0.0	0.0	0.0	0.0
stint	bn:00074311n	0.0	0.0	0.0	0.0
hand	bn:00088825v	0.0	0.0	0.0	0.0
harm	bn:00089215v	16.0	0.0	0.0	0.0
channel	bn:00017681n	0.0	0.0	0.0	0.0
glint	bn:00035201n	4.0	0.0	4.0	0.0
hotel_room	bn:00044972n	0.0	0.0	0.0	0.0
6th	bn:00096059a	0.0	0.0	0.0	0.0
adjutant	bn:00001413n	0.0	0.0	0.0	0.0
broach	bn:00084117v	0.0	0.0	0.0	0.0
impaired	bn:00104623a	0.0	0.0	0.0	0.0
interview	bn:00047238n	0.0	0.0	0.0	0.0
malicious	bn:00106361a	0.0	0.0	0.0	0.0
circumstance	bn:00019218n	0.0	0.0	0.0	0.0
early_on	bn:00115153r	0.0	0.0	0.0	0.0
search_warrant	bn:00070044n	0.0	0.0	0.0	0.0
estate	bn:00031647n	0.0	0.0	0.0	0.0
subdivision	bn:00074882n	0.0	0.0	0.0	0.0
dispatcher	bn:00027649n	0.0	0.0	0.0	0.0
bathroom	bn:00008995n	0.0	0.0	0.0	0.0
appear	bn:00082695v	0.0	0.0	0.0	0.0
direct	bn:00086865v	0.0	0.0	0.0	0.0
render	bn:00092789v	2.0	2.0	0.0	0.0
aid	bn:00002154n	0.0	0.0	0.0	0.0
pass	bn:00091458v	0.0	0.0	0.0	0.0
fence	bn:00088119v	0.0	0.0	0.0	0.0
pond	bn:00063508n	0.0	0.0	0.0	0.0
bush	bn:00099050a	0.0	0.0	0.0	0.0
afraid	bn:00096625a	0.0	0.0	0.0	0.0
kinship	bn:00033359n	0.0	0.0	0.0	0.0
gray	bn:00041510n	0.0	0.0	0.0	0.0
intersection	bn:00047215n	0.0	0.0	0.0	0.0
midday	bn:00044075n	0.0	0.0	0.0	0.0
keep_back	bn:00090049v	0.0	0.0	0.0	0.0
as_yet	bn:00114369r	0.0	0.0	0.0	0.0
appear	bn:00082691v	0.0	0.0	0.0	0.0
basketball_court	bn:00008893n	0.0	0.0	0.0	0.0
happen	bn:00089199v	0.0	0.0	0.0	0.0
panorama	bn:00006384n	0.0	0.0	0.0	0.0
urge	bn:00082418v	0.0	0.0	0.0	0.0
wave	bn:00056171n	4.0	0.0	4.0	0.0
22nd	bn:00095959a	0.0	0.0	0.0	0.0
participate	bn:00091451v	0.0	0.0	0.0	0.0
careen	bn:00084533v	0.0	0.0	0.0	0.0
1000	bn:00000010n	0.0	0.0	0.0	0.0
asleep	bn:00097591a	0.0	16.0	0.0	0.0
subway	bn:00054667n	0.0	0.0	0.0	0.0
rectification	bn:00022841n	0.0	3.0	0.0	0.0
unrelated	bn:00113144a	0.0	0.0	0.0	0.0
avert	bn:00082954v	0.0	0.0	0.0	0.0
burglar	bn:00013964n	0.0	0.0	0.0	0.0
address	bn:00001307n	0.0	0.0	0.0	0.0
communications_protocol	bn:00021227n	0.0	0.0	0.0	0.0
outlaw	bn:00023815n	0.0	0.0	0.0	0.0
reunify	bn:00092974v	0.0	0.0	0.0	0.0
shake	bn:00082470v	0.0	0.0	0.0	0.0
awake	bn:00082769v	0.0	5.0	0.0	0.0
pressing	bn:00108988a	0.0	0.0	0.0	0.0
below	bn:00114527r	0.0	0.0	0.0	0.0
upstairs	bn:00117538r	0.0	0.0	0.0	0.0
ill	bn:00104538a	0.0	0.0	0.0	0.0
stairs	bn:00073853n	0.0	0.0	0.0	0.0
panic_attack	bn:00060397n	0.0	0.0	0.0	0.0
thunder	bn:00012146n	3.0	0.0	3.0	0.0
roof	bn:00068220n	0.0	0.0	0.0	0.0
jump	bn:00048553n	3.0	0.0	3.0	0.0
potential	bn:00108830a	0.0	0.0	0.0	0.0
break	bn:00012896n	5.0	0.0	5.0	0.0
security_system	bn:00070235n	0.0	0.0	0.0	0.0
company	bn:00021286n	0.0	0.0	0.0	0.0
complaint	bn:00021349n	0.0	0.0	0.0	0.0
call_out	bn:00084428v	0.0	0.0	0.0	0.0
front_porch	bn:00036638n	0.0	0.0	0.0	0.0
stairway	bn:00073851n	0.0	0.0	0.0	0.0
consecutive	bn:00100307a	0.0	0.0	0.0	0.0
in_front	bn:00114182r	0.0	0.0	0.0	0.0
slightly	bn:00116286r	0.0	0.0	0.0	0.0
down	bn:00087200v	0.0	0.0	0.0	0.0
robber	bn:00068012n	0.0	0.0	0.0	0.0
enquire	bn:00087656v	0.0	0.0	0.0	0.0
better	bn:00114541r	0.0	0.0	0.0	0.0
acrimonious	bn:00096355a	0.0	0.0	0.0	0.0
worsen	bn:00086389v	0.0	5.0	0.0	0.0
comment	bn:00085415v	0.0	0.0	0.0	0.0
presence	bn:00064201n	0.0	0.0	0.0	0.0
internal	bn:00105292a	0.0	0.0	0.0	0.0
appropriate	bn:00097398a	0.0	0.0	0.0	0.0
commonly	bn:00114778r	0.0	0.0	0.0	0.0
asap	bn:00114370r	0.0	0.0	0.0	0.0
president	bn:00064233n	0.0	0.0	0.0	0.0
trade_union	bn:00013379n	0.0	0.0	0.0	0.0
oversight	bn:00059908n	0.0	0.0	0.0	0.0
typical	bn:00112216a	0.0	0.0	0.0	0.0
state_prison	bn:00074024n	0.0	0.0	0.0	0.0
protect	bn:00092103v	0.0	0.0	0.0	0.0
divide	bn:00087099v	0.0	0.0	0.0	0.0
domicile	bn:00087149v	0.0	0.0	0.0	0.0
handyman	bn:00042843n	0.0	0.0	0.0	0.0
north_side	bn:00058063n	0.0	0.0	0.0	0.0
acquit	bn:00082283v	0.0	0.0	0.0	0.0
jury	bn:00048658n	0.0	0.0	0.0	0.0
determination	bn:00021590n	0.0	0.0	0.0	0.0
on-line	bn:00107824a	0.0	0.0	0.0	0.0
appeal	bn:00005019n	0.0	0.0	0.0	0.0
aware	bn:00097879a	0.0	0.0	0.0	0.0
complicate	bn:00085483v	3.0	3.0	0.0	0.0
serve	bn:00088630v	0.0	0.0	0.0	0.0
mercer	bn:00054415n	0.0	0.0	0.0	0.0
dialysis	bn:00026839n	0.0	0.0	0.0	0.0
good_guy	bn:00041070n	0.0	0.0	3.0	0.0
best_friend	bn:00010102n	0.0	0.0	2.0	0.0
health	bn:00043358n	0.0	0.0	0.0	0.0
lung	bn:00052341n	0.0	0.0	0.0	0.0
retire	bn:00092940v	0.0	2.0	0.0	0.0
take_care	bn:00094754v	0.0	0.0	0.0	0.0
stroke	bn:00071281n	0.0	3.0	0.0	0.0
nice	bn:00107292a	0.0	0.0	0.0	0.0
money	bn:00055644n	0.0	0.0	0.0	0.0
million	bn:00000013n	0.0	0.0	0.0	0.0
bill	bn:00010392n	0.0	0.0	0.0	0.0
sparsely	bn:00117091r	0.0	0.0	0.0	0.0
populated	bn:00108808a	0.0	0.0	0.0	0.0
hoard	bn:00014483n	0.0	0.0	0.0	0.0
retired	bn:00109765a	0.0	0.0	0.0	0.0
vaguely	bn:00116266r	0.0	0.0	0.0	0.0
cordial	bn:00096591a	0.0	0.0	0.0	0.0
executive	bn:00032179n	0.0	0.0	0.0	0.0
citizen	bn:00019281n	0.0	0.0	2.0	0.0
panel	bn:00060378n	0.0	0.0	0.0	0.0
ailment	bn:00002171n	0.0	0.0	0.0	0.0
behavior	bn:00009657n	2.0	0.0	2.0	0.0
stand_back	bn:00094283v	0.0	0.0	0.0	0.0
transpirate	bn:00095115v	0.0	0.0	0.0	0.0
trespass	bn:00078183n	0.0	0.0	0.0	0.0
groundhog_day	bn:00033886n	0.0	0.0	0.0	0.0
twist	bn:00009867n	0.0	0.0	0.0	0.0
unload	bn:00091148v	0.0	0.0	0.0	0.0
supervisor	bn:00075310n	0.0	0.0	0.0	0.0
cougar	bn:00016668n	0.0	0.0	0.0	0.0
trail	bn:00077904n	0.0	0.0	0.0	0.0
magazine	bn:00016338n	0.0	0.0	0.0	0.0
bike	bn:00083471v	0.0	0.0	0.0	0.0
finger	bn:00034565n	0.0	0.0	0.0	0.0
depress	bn:00084635v	0.0	0.0	0.0	0.0
upper	bn:00113423a	0.0	0.0	0.0	0.0
impair	bn:00089610v	2.0	2.0	0.0	0.0
golden_rule	bn:00040987n	0.0	0.0	0.0	0.0
loaded	bn:00106096a	0.0	0.0	0.0	0.0
direct	bn:00115029r	0.0	0.0	0.0	0.0
unloaded	bn:00112945a	0.0	0.0	0.0	0.0
intend	bn:00089804v	0.0	0.0	0.0	0.0
destroy	bn:00086698v	0.0	0.0	0.0	0.0
learning	bn:00030716n	0.0	0.0	0.0	0.0
mechanical	bn:00106539a	0.0	0.0	0.0	0.0
characteristic	bn:00017761n	0.0	0.0	0.0	0.0
ammunition	bn:00003543n	0.0	0.0	0.0	0.0
gun_barrel	bn:00008690n	0.0	0.0	0.0	0.0
impediment	bn:00046086n	0.0	0.0	0.0	0.0
fail	bn:00087966v	0.0	0.0	0.0	0.0
muzzle	bn:00042233n	0.0	0.0	0.0	0.0
rely_on	bn:00086609v	0.0	0.0	0.0	0.0
