Details	1,2	bn:00026622n	Concept	[wn:05817845n]	http://babelnet.org/rdf/s00026622n	null
home	588,589	bn:00000356n	Concept	[wn:03259505n, wn:08559508n]	http://babelnet.org/rdf/s00000356n	http://dbpedia.org/resource/Home
Pershing Road	590,592	bn:02921973n	Named Entity	[]	http://babelnet.org/rdf/s02921973n	http://dbpedia.org/resource/Pershing_Road_(Chicago)
Avenue	594,595	bn:00007448n	Concept	[wn:02763472n]	http://babelnet.org/rdf/s00007448n	http://dbpedia.org/resource/Avenue_(landscape)
Feb.	596,597	bn:00033882n	Concept	[wn:15210486n]	http://babelnet.org/rdf/s00033882n	http://dbpedia.org/resource/February
Park	604,605	bn:00060690n	Concept	[wn:08615149n]	http://babelnet.org/rdf/s00060690n	http://dbpedia.org/resource/Park
neighborhood	605,606	bn:00051758n	Concept	[wn:08641113n]	http://babelnet.org/rdf/s00051758n	http://dbpedia.org/resource/Neighbourhood
See	607,608	bn:00552106n	Named Entity	[]	http://babelnet.org/rdf/s00552106n	http://dbpedia.org/resource/See_(album)
videos	609,610	bn:00076373n	Concept	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television
NEWLINE	610,611	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Miller	611,612	bn:00624457n	Named Entity	[]	http://babelnet.org/rdf/s00624457n	http://dbpedia.org/resource/Miller,_Edmonton
suffered	612,613	bn:00087618v	Concept	[wn:02109190v]	http://babelnet.org/rdf/s00087618v	null
fatal	614,615	bn:00102827a	Concept	[wn:00993529a]	http://babelnet.org/rdf/s00102827a	null
gunshot wounds	615,617	bn:00191195n	Concept	[]	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
body	624,625	bn:00011744n	Concept	[wn:05216365n]	http://babelnet.org/rdf/s00011744n	http://dbpedia.org/resource/Physical_body
bag	627,628	bn:00007922n	Concept	[wn:02773037n]	http://babelnet.org/rdf/s00007922n	http://dbpedia.org/resource/Bag
marijuana	629,630	bn:00015289n	Concept	[wn:12397210n]	http://babelnet.org/rdf/s00015289n	http://dbpedia.org/resource/Cannabis_sativa
prosecutors	631,632	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	632,633	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
NEWLINE	634,635	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
group	636,637	bn:00041942n	Concept	[wn:00031264n]	http://babelnet.org/rdf/s00041942n	null
witnesses	638,639	bn:00046703n	Concept	[wn:10786033n]	http://babelnet.org/rdf/s00046703n	null
discovered	640,641	bn:00086708v	Concept	[wn:02154508v]	http://babelnet.org/rdf/s00086708v	null
brothers	642,643	bn:00011357n	Concept	[wn:09876454n]	http://babelnet.org/rdf/s00011357n	null
dead	643,644	bn:00100948a	Concept	[wn:00095280a]	http://babelnet.org/rdf/s00100948a	null
apartment	646,647	bn:00004836n	Concept	[wn:02726305n]	http://babelnet.org/rdf/s00004836n	http://dbpedia.org/resource/Apartment
Rivera	648,649	bn:03556040n	Named Entity	[]	http://babelnet.org/rdf/s03556040n	http://dbpedia.org/resource/Rivera,_Switzerland
floor	654,655	bn:00035304n	Concept	[wn:03365592n]	http://babelnet.org/rdf/s00035304n	http://dbpedia.org/resource/Floor
hallway	657,658	bn:00042663n	Concept	[wn:03479952n]	http://babelnet.org/rdf/s00042663n	http://dbpedia.org/resource/Hall
kitchen	661,662	bn:00049248n	Concept	[wn:03619890n]	http://babelnet.org/rdf/s00049248n	http://dbpedia.org/resource/Kitchen
front room	664,666	bn:00036640n	Concept	[wn:03679712n]	http://babelnet.org/rdf/s00036640n	http://dbpedia.org/resource/Parlour
prosecutors	667,668	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	668,669	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
suffered	671,672	bn:00087618v	Concept	[wn:02109190v]	http://babelnet.org/rdf/s00087618v	null
multiple	672,673	bn:00107028a	Concept	[wn:02215977a]	http://babelnet.org/rdf/s00107028a	null
gunshot wounds	673,675	bn:00191195n	Concept	[]	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
body	677,678	bn:00011744n	Concept	[wn:05216365n]	http://babelnet.org/rdf/s00011744n	http://dbpedia.org/resource/Physical_body
head	679,680	bn:00012681n	Concept	[wn:05611302n]	http://babelnet.org/rdf/s00012681n	http://dbpedia.org/resource/Nous
NEWLINE	681,682	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
found	684,685	bn:00084231v	Concept	[wn:02248465v]	http://babelnet.org/rdf/s00084231v	null
front room	687,689	bn:00036640n	Concept	[wn:03679712n]	http://babelnet.org/rdf/s00036640n	http://dbpedia.org/resource/Parlour
apartment	691,692	bn:00004836n	Concept	[wn:02726305n]	http://babelnet.org/rdf/s00004836n	http://dbpedia.org/resource/Apartment
prosecutors	693,694	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	694,695	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
suffered	698,699	bn:00087618v	Concept	[wn:02109190v]	http://babelnet.org/rdf/s00087618v	null
multiple	699,700	bn:00107028a	Concept	[wn:02215977a]	http://babelnet.org/rdf/s00107028a	null
gunshot wounds	700,702	bn:00191195n	Concept	[]	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
body	704,705	bn:00011744n	Concept	[wn:05216365n]	http://babelnet.org/rdf/s00011744n	http://dbpedia.org/resource/Physical_body
head	706,707	bn:00012681n	Concept	[wn:05611302n]	http://babelnet.org/rdf/s00012681n	http://dbpedia.org/resource/Nous
NEWLINE	708,709	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
witness	710,711	bn:00046703n	Concept	[wn:10786033n]	http://babelnet.org/rdf/s00046703n	null
driven	712,713	bn:00087327v	Concept	[wn:01930874v]	http://babelnet.org/rdf/s00087327v	null
neighbors	715,716	bn:00057219n	Concept	[wn:10352299n]	http://babelnet.org/rdf/s00057219n	null
Mount Sinai	717,719	bn:00056082n	Named Entity	[wn:09435512n]	http://babelnet.org/rdf/s00056082n	http://dbpedia.org/resource/Mount_Sinai
treated	723,724	bn:00087116v	Concept	[wn:02514187v]	http://babelnet.org/rdf/s00087116v	null
gunshot wounds	726,728	bn:00191195n	Concept	[]	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
NEWLINE	729,730	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
shooting	732,733	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
left	735,736	bn:00088939v	Concept	[wn:02009433v]	http://babelnet.org/rdf/s00088939v	null
brothers	737,738	bn:00011357n	Concept	[wn:09876454n]	http://babelnet.org/rdf/s00011357n	null
apartment	739,740	bn:00004836n	Concept	[wn:02726305n]	http://babelnet.org/rdf/s00004836n	http://dbpedia.org/resource/Apartment
armed	742,743	bn:00082764v	Concept	[wn:01087197v]	http://babelnet.org/rdf/s00082764v	null
handgun	745,746	bn:00042808n	Concept	[wn:03948459n]	http://babelnet.org/rdf/s00042808n	http://dbpedia.org/resource/Handgun
got into	748,750	bn:00085363v	Concept	[wn:02016523v]	http://babelnet.org/rdf/s00085363v	null
vehicle	751,752	bn:00079675n	Concept	[wn:04524313n]	http://babelnet.org/rdf/s00079675n	http://dbpedia.org/resource/Vehicle
drove	753,754	bn:00087327v	Concept	[wn:01930874v]	http://babelnet.org/rdf/s00087327v	null
block	756,757	bn:00011308n	Concept	[wn:02852523n]	http://babelnet.org/rdf/s00011308n	http://dbpedia.org/resource/Block_(district_subdivision)
returning	758,759	bn:00085351v	Concept	[wn:00816353v]	http://babelnet.org/rdf/s00085351v	null
brothers	764,765	bn:00011357n	Concept	[wn:09876454n]	http://babelnet.org/rdf/s00011357n	null
apartment building	766,768	bn:00004837n	Concept	[wn:02726681n]	http://babelnet.org/rdf/s00004837n	null
appeared	770,771	bn:00082690v	Concept	[wn:02133435v]	http://babelnet.org/rdf/s00082690v	null
slow down	772,774	bn:00086364v	Concept	[wn:00439958v]	http://babelnet.org/rdf/s00086364v	null
waiting	775,776	bn:00095594v	Concept	[wn:02413290v]	http://babelnet.org/rdf/s00095594v	null
accomplice	778,779	bn:00000722n	Concept	[wn:09761068n]	http://babelnet.org/rdf/s00000722n	http://dbpedia.org/resource/Accomplice
Miller	780,781	bn:00624457n	Named Entity	[]	http://babelnet.org/rdf/s00624457n	http://dbpedia.org/resource/Miller,_Edmonton
leave	783,784	bn:00088939v	Concept	[wn:02009433v]	http://babelnet.org/rdf/s00088939v	null
apartment	785,786	bn:00004836n	Concept	[wn:02726305n]	http://babelnet.org/rdf/s00004836n	http://dbpedia.org/resource/Apartment
prosecutors	787,788	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	788,789	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
NEWLINE	790,791	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Miller	792,793	bn:00624457n	Named Entity	[]	http://babelnet.org/rdf/s00624457n	http://dbpedia.org/resource/Miller,_Edmonton
show	795,796	bn:00086557v	Concept	[wn:02148788v]	http://babelnet.org/rdf/s00086557v	null
drove	798,799	bn:00087327v	Concept	[wn:01930874v]	http://babelnet.org/rdf/s00087327v	null
nearby	801,802	bn:00107176a	Concept	[wn:00445169a]	http://babelnet.org/rdf/s00107176a	null
Dunkin Donuts	802,804	bn:03226384n	Named Entity	[]	http://babelnet.org/rdf/s03226384n	http://dbpedia.org/resource/Dunkin'_Donuts
car keys	807,809	bn:00048985n	Concept	[wn:03613294n]	http://babelnet.org/rdf/s00048985n	http://dbpedia.org/resource/Key_(lock)
employee	811,812	bn:00030618n	Concept	[wn:10053808n]	http://babelnet.org/rdf/s00030618n	null
saying	813,814	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
shot	817,818	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
sister	821,822	bn:00071838n	Concept	[wn:10602985n]	http://babelnet.org/rdf/s00071838n	null
come by	823,825	bn:00085354v	Concept	[wn:02206014v]	http://babelnet.org/rdf/s00085354v	null
pick up	826,828	bn:00088698v	Concept	[wn:01976089v]	http://babelnet.org/rdf/s00088698v	null
vehicle	829,830	bn:00079675n	Concept	[wn:04524313n]	http://babelnet.org/rdf/s00079675n	http://dbpedia.org/resource/Vehicle
prosecutors	831,832	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	832,833	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
employee	835,836	bn:00030618n	Concept	[wn:10053808n]	http://babelnet.org/rdf/s00030618n	null
saw	836,837	bn:00093430v	Concept	[wn:02129289v]	http://babelnet.org/rdf/s00093430v	null
shot	841,842	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
instead	843,844	bn:00114248r	Concept	[wn:00063172r]	http://babelnet.org/rdf/s00114248r	null
called	844,845	bn:00084385v	Concept	[wn:01028748v]	http://babelnet.org/rdf/s00084385v	null
NEWLINE	847,848	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Dunkin Donuts	853,855	bn:03226384n	Named Entity	[]	http://babelnet.org/rdf/s03226384n	http://dbpedia.org/resource/Dunkin'_Donuts
paramedics	856,857	bn:00060584n	Concept	[wn:10398176n]	http://babelnet.org/rdf/s00060584n	http://dbpedia.org/resource/Paramedic
arrived	857,858	bn:00082788v	Concept	[wn:02005948v]	http://babelnet.org/rdf/s00082788v	null
treated	859,860	bn:00087116v	Concept	[wn:02514187v]	http://babelnet.org/rdf/s00087116v	null
gunshot wounds	863,865	bn:00191195n	Concept	[]	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
buttocks	867,868	bn:00014304n	Concept	[wn:05559727n]	http://babelnet.org/rdf/s00014304n	null
arms	869,870	bn:00005704n	Concept	[wn:04565375n]	http://babelnet.org/rdf/s00005704n	http://dbpedia.org/resource/Weapon
Police officers	871,873	bn:00058698n	Concept	[wn:10448983n]	http://babelnet.org/rdf/s00058698n	http://dbpedia.org/resource/Police_officer
arrived	874,875	bn:00082788v	Concept	[wn:02005948v]	http://babelnet.org/rdf/s00082788v	null
car keys	880,882	bn:00048985n	Concept	[wn:03613294n]	http://babelnet.org/rdf/s00048985n	http://dbpedia.org/resource/Key_(lock)
employee	884,885	bn:00030618n	Concept	[wn:10053808n]	http://babelnet.org/rdf/s00030618n	null
car	889,890	bn:00007309n	Concept	[wn:02958343n]	http://babelnet.org/rdf/s00007309n	http://dbpedia.org/resource/Car
officials	891,892	bn:00036837n	Concept	[wn:10372373n]	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
found	892,893	bn:00084231v	Concept	[wn:02248465v]	http://babelnet.org/rdf/s00084231v	null
mm	895,896	bn:00055052n	Concept	[wn:13658657n]	http://babelnet.org/rdf/s00055052n	http://dbpedia.org/resource/Millimetre
handgun	896,897	bn:00042808n	Concept	[wn:03948459n]	http://babelnet.org/rdf/s00042808n	http://dbpedia.org/resource/Handgun
traces	898,899	bn:00044196n	Concept	[wn:13773361n]	http://babelnet.org/rdf/s00044196n	null
blood inside	900,902	bn:03337455n	Named Entity	[]	http://babelnet.org/rdf/s03337455n	http://dbpedia.org/resource/Blood_Inside
glove box	903,905	bn:03592588n	Concept	[]	http://babelnet.org/rdf/s03592588n	http://dbpedia.org/resource/Glovebox
Police	906,907	bn:00022026n	Concept	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
found	908,909	bn:00084231v	Concept	[wn:02248465v]	http://babelnet.org/rdf/s00084231v	null
bag	910,911	bn:00007922n	Concept	[wn:02773037n]	http://babelnet.org/rdf/s00007922n	http://dbpedia.org/resource/Bag
marijuana	912,913	bn:00015289n	Concept	[wn:12397210n]	http://babelnet.org/rdf/s00015289n	http://dbpedia.org/resource/Cannabis_sativa
prosecutors	914,915	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	915,916	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
NEWLINE	917,918	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
brothers	920,921	bn:00011357n	Concept	[wn:09876454n]	http://babelnet.org/rdf/s00011357n	null
apartment	922,923	bn:00004836n	Concept	[wn:02726305n]	http://babelnet.org/rdf/s00004836n	http://dbpedia.org/resource/Apartment
police	924,925	bn:00022026n	Concept	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
found	925,926	bn:00084231v	Concept	[wn:02248465v]	http://babelnet.org/rdf/s00084231v	null
mm	928,929	bn:00055052n	Concept	[wn:13658657n]	http://babelnet.org/rdf/s00055052n	http://dbpedia.org/resource/Millimetre
shell casings	929,931	bn:00016332n	Concept	[wn:02971691n]	http://babelnet.org/rdf/s00016332n	http://dbpedia.org/resource/Cartridge_(firearms)
live	933,934	bn:00106070a	Concept	[wn:01422556a]	http://babelnet.org/rdf/s00106070a	null
mm	935,936	bn:00055052n	Concept	[wn:13658657n]	http://babelnet.org/rdf/s00055052n	http://dbpedia.org/resource/Millimetre
round	936,937	bn:00059000n	Concept	[wn:04113641n]	http://babelnet.org/rdf/s00059000n	null
gun	940,941	bn:00042221n	Concept	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
test	942,943	bn:00032089n	Concept	[wn:07197021n]	http://babelnet.org/rdf/s00032089n	http://dbpedia.org/resource/Test_(assessment)
results	943,944	bn:00021961n	Concept	[wn:11410625n]	http://babelnet.org/rdf/s00021961n	http://dbpedia.org/resource/Result
pending	945,946	bn:13734059v	Concept	[]	http://babelnet.org/rdf/s13734059v	null
police	947,948	bn:00022026n	Concept	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
observed	948,949	bn:00086708v	Concept	[wn:02154508v]	http://babelnet.org/rdf/s00086708v	null
ammunition	951,952	bn:00003543n	Concept	[wn:02703275n]	http://babelnet.org/rdf/s00003543n	http://dbpedia.org/resource/Ammunition
shooting	954,955	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
scene	955,956	bn:00069550n	Concept	[wn:08645963n]	http://babelnet.org/rdf/s00069550n	null
consistent	957,958	bn:00100320a	Concept	[wn:01200095a]	http://babelnet.org/rdf/s00100320a	null
ammunition	962,963	bn:00003543n	Concept	[wn:02703275n]	http://babelnet.org/rdf/s00003543n	http://dbpedia.org/resource/Ammunition
recovered	963,964	bn:00088210v	Concept	[wn:02247977v]	http://babelnet.org/rdf/s00088210v	null
gun	967,968	bn:00042221n	Concept	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
prosecutors	969,970	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	970,971	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
NEWLINE	972,973	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
surviving	974,975	bn:00087617v	Concept	[wn:02618149v]	http://babelnet.org/rdf/s00087617v	null
witness	975,976	bn:00046703n	Concept	[wn:10786033n]	http://babelnet.org/rdf/s00046703n	null
identified	976,977	bn:00089574v	Concept	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null
person	980,981	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
bedroom	985,986	bn:00009495n	Concept	[wn:02821627n]	http://babelnet.org/rdf/s00009495n	http://dbpedia.org/resource/Bedroom
victims	989,990	bn:15632248n	Concept	[]	http://babelnet.org/rdf/s15632248n	null
Wednesday	990,991	bn:00054897n	Concept	[wn:15164233n]	http://babelnet.org/rdf/s00054897n	http://dbpedia.org/resource/Wednesday
person	995,996	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
exited	997,998	bn:00087845v	Concept	[wn:02015598v]	http://babelnet.org/rdf/s00087845v	null
bedroom	999,1000	bn:00009495n	Concept	[wn:02821627n]	http://babelnet.org/rdf/s00009495n	http://dbpedia.org/resource/Bedroom
shot	1001,1002	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
witness	1004,1005	bn:00046703n	Concept	[wn:10786033n]	http://babelnet.org/rdf/s00046703n	null
prosecutors	1006,1007	bn:00064806n	Concept	[wn:10484858n]	http://babelnet.org/rdf/s00064806n	http://dbpedia.org/resource/Prosecutor
said	1007,1008	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
NEWLINE	1009,1010	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Autopsies	1010,1011	bn:00007393n	Concept	[wn:00141396n]	http://babelnet.org/rdf/s00007393n	http://dbpedia.org/resource/Autopsy
performed	1011,1012	bn:00087107v	Concept	[wn:01712704v]	http://babelnet.org/rdf/s00087107v	null
Cook	1014,1015	bn:00022407n	Concept	[wn:09963320n]	http://babelnet.org/rdf/s00022407n	http://dbpedia.org/resource/Cook_(profession)
County	1015,1016	bn:00023251n	Concept	[wn:08546183n]	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
Medical Examiner	1016,1018	bn:00022801n	Concept	[wn:09965985n]	http://babelnet.org/rdf/s00022801n	http://dbpedia.org/resource/Coroner
Office	1019,1020	bn:00001961n	Concept	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
determined	1020,1021	bn:00082811v	Concept	[wn:00918872v]	http://babelnet.org/rdf/s00082811v	null
Rivera	1022,1023	bn:03556040n	Named Entity	[]	http://babelnet.org/rdf/s03556040n	http://dbpedia.org/resource/Rivera,_Switzerland
Miller	1028,1029	bn:00624457n	Named Entity	[]	http://babelnet.org/rdf/s00624457n	http://dbpedia.org/resource/Miller,_Edmonton
deaths	1030,1031	bn:00025582n	Concept	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
homicides	1032,1033	bn:00032175n	Concept	[wn:00220522n]	http://babelnet.org/rdf/s00032175n	http://dbpedia.org/resource/Murder
NEWLINE	1034,1035	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
court	1039,1040	bn:00023301n	Concept	[wn:08329453n]	http://babelnet.org/rdf/s00023301n	http://dbpedia.org/resource/Tribunal
Tuesday	1040,1041	bn:00078546n	Concept	[wn:15164105n]	http://babelnet.org/rdf/s00078546n	http://dbpedia.org/resource/Tuesday
family	1044,1045	bn:00032893n	Concept	[wn:07970406n]	http://babelnet.org/rdf/s00032893n	http://dbpedia.org/resource/Family
absent	1046,1047	bn:00096192a	Concept	[wn:01847672a]	http://babelnet.org/rdf/s00096192a	null
bond court	1048,1050	bn:00704822n	Named Entity	[]	http://babelnet.org/rdf/s00704822n	http://dbpedia.org/resource/Penton_Media_Building
Saturday	1050,1051	bn:00068696n	Concept	[wn:15164570n]	http://babelnet.org/rdf/s00068696n	http://dbpedia.org/resource/Saturday
attorney	1054,1055	bn:00007051n	Concept	[wn:10249950n]	http://babelnet.org/rdf/s00007051n	http://dbpedia.org/resource/Lawyer
said	1055,1056	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
Stroger Hospital	1063,1065	bn:00987776n	Named Entity	[]	http://babelnet.org/rdf/s00987776n	http://dbpedia.org/resource/John_H._Stroger,_Jr._Hospital_of_Cook_County
father	1069,1070	bn:00009616n	Concept	[wn:10080869n]	http://babelnet.org/rdf/s00009616n	http://dbpedia.org/resource/Father
year	1074,1075	bn:00078738n	Concept	[wn:15203791n]	http://babelnet.org/rdf/s00078738n	http://dbpedia.org/resource/Year
old	1076,1077	bn:00107786a	Concept	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
child	1077,1078	bn:00018346n	Concept	[wn:09918248n]	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
