Latest	1,2	bn:00050146n	Concept	[wn:06643185n]	http://babelnet.org/rdf/s00050146n	null	latest
reporter	463,464	bn:00057562n	Concept	[wn:10521662n]	http://babelnet.org/rdf/s00057562n	null	newsman
Sharon	464,465	bn:00027253n	Concept	[wn:12771390n]	http://babelnet.org/rdf/s00027253n	http://dbpedia.org/resource/Diospyros_kaki	Diospyros_kaki
talks	466,467	bn:00090943v	Concept	[wn:00941990v]	http://babelnet.org/rdf/s00090943v	null	mouth
FOP	468,469	bn:00009420n	Concept	[wn:09991026n]	http://babelnet.org/rdf/s00009420n	http://dbpedia.org/resource/Dude	clotheshorse
president	469,470	bn:00064233n	Concept	[wn:10468559n]	http://babelnet.org/rdf/s00064233n	null	president
Dan	470,471	bn:00075878n	Concept	[wn:00826681n]	http://babelnet.org/rdf/s00075878n	http://dbpedia.org/resource/Taekwondo	taekwondo
Cameo	473,474	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	474,475	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	475,476	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
Enquirer	478,479	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
reporter	479,480	bn:00057562n	Concept	[wn:10521662n]	http://babelnet.org/rdf/s00057562n	null	newsman
Sharon	480,481	bn:00027253n	Concept	[wn:12771390n]	http://babelnet.org/rdf/s00027253n	http://dbpedia.org/resource/Diospyros_kaki	Diospyros_kaki
talks	482,483	bn:00090943v	Concept	[wn:00941990v]	http://babelnet.org/rdf/s00090943v	null	mouth
FOP	484,485	bn:00009420n	Concept	[wn:09991026n]	http://babelnet.org/rdf/s00009420n	http://dbpedia.org/resource/Dude	clotheshorse
president	485,486	bn:00064233n	Concept	[wn:10468559n]	http://babelnet.org/rdf/s00064233n	null	president
Dan	486,487	bn:00075878n	Concept	[wn:00826681n]	http://babelnet.org/rdf/s00075878n	http://dbpedia.org/resource/Taekwondo	taekwondo
Cameo	490,491	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	491,492	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	492,493	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
Enquirer	495,496	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
CLOSE	499,500	bn:00019918n	Concept	[wn:15267536n]	http://babelnet.org/rdf/s00019918n	null	close
Skip	500,501	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Skip	502,503	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Embed	504,505	bn:13709073n	Concept	[]	http://babelnet.org/rdf/s13709073n	null	embed
Share	506,507	bn:00060768n	Concept	[wn:13285176n]	http://babelnet.org/rdf/s00060768n	null	percentage
CAMEO	507,508	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
NIGHTCLUB	508,509	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
SHOOTING	509,510	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
Police chief	510,512	bn:00015751n	Concept	[wn:09893015n]	http://babelnet.org/rdf/s00015751n	null	captain
identifies	512,513	bn:00089574v	Concept	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null	identify
man	513,514	bn:00044576n	Concept	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human	human
killed	514,515	bn:00090098v	Concept	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null	kill
nightclub	517,518	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	518,519	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
deceased	522,523	bn:00097591a	Concept	[wn:00095873a]	http://babelnet.org/rdf/s00097591a	null	asleep
victim	523,524	bn:00079940n	Concept	[wn:10752093n]	http://babelnet.org/rdf/s00079940n	null	victim
identified	526,527	bn:00089574v	Concept	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null	identify
O'Bryan	528,529	bn:03525986n	Named Entity	[]	http://babelnet.org/rdf/s03525986n	http://dbpedia.org/resource/O'Bryan	O'Bryan
Spikes	529,530	bn:00073359n	Concept	[wn:04276050n]	http://babelnet.org/rdf/s00073359n	http://dbpedia.org/resource/Hard_disk_drive	spindle
Enquirer	534,535	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
CLOSE	538,539	bn:00019918n	Concept	[wn:15267536n]	http://babelnet.org/rdf/s00019918n	null	close
Skip	539,540	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Skip	541,542	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Embed	543,544	bn:13709073n	Concept	[]	http://babelnet.org/rdf/s13709073n	null	embed
Share	545,546	bn:00060768n	Concept	[wn:13285176n]	http://babelnet.org/rdf/s00060768n	null	percentage
CAMEO	546,547	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
NIGHTCLUB	547,548	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
SHOOTING	548,549	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
Enquirer	549,550	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
reporter	550,551	bn:00057562n	Concept	[wn:10521662n]	http://babelnet.org/rdf/s00057562n	null	newsman
Cameron Knight	551,553	bn:03184127n	Named Entity	[]	http://babelnet.org/rdf/s03184127n	http://dbpedia.org/resource/Cameron_Knight	Cameron_Knight
discusses	553,554	bn:00086942v	Concept	[wn:00813978v]	http://babelnet.org/rdf/s00086942v	null	discuss
latest	555,556	bn:00105763a	Concept	[wn:00668366a]	http://babelnet.org/rdf/s00105763a	null	latest
updates	556,557	bn:00079238n	Concept	[wn:06643303n]	http://babelnet.org/rdf/s00079238n	null	update
nightclub	560,561	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	561,562	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
person	565,566	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual	person
dead	567,568	bn:00100948a	Concept	[wn:00095280a]	http://babelnet.org/rdf/s00100948a	null	dead
injured	574,575	bn:00089751v	Concept	[wn:00069879v]	http://babelnet.org/rdf/s00089751v	null	injure
shooting	577,578	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
early Sunday morning	578,581	bn:02509997n	Named Entity	[]	http://babelnet.org/rdf/s02509997n	http://dbpedia.org/resource/Early_Sunday_Morning	Early_Sunday_Morning
Cameo	582,583	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	583,584	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
Enquirer	586,587	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
CLOSE	590,591	bn:00019918n	Concept	[wn:15267536n]	http://babelnet.org/rdf/s00019918n	null	close
Skip	591,592	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Skip	593,594	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Embed	595,596	bn:13709072n	Concept	[]	http://babelnet.org/rdf/s13709072n	null	embed
Share	597,598	bn:00060768n	Concept	[wn:13285176n]	http://babelnet.org/rdf/s00060768n	null	percentage
CAMEO	598,599	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
NIGHTCLUB	599,600	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
SHOOTING	600,601	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
Cameo	601,602	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	602,603	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	603,604	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
need	607,608	bn:00082822v	Concept	[wn:02627934v]	http://babelnet.org/rdf/s00082822v	null	necessitate
know	609,610	bn:00085261v	Concept	[wn:00594621v]	http://babelnet.org/rdf/s00085261v	null	know
Location	612,613	bn:00051760n	Concept	[wn:00027167n]	http://babelnet.org/rdf/s00051760n	http://dbpedia.org/resource/Location_(geography)	location
Cameo	615,616	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	616,617	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
person	621,622	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual	person
killed	623,624	bn:00090098v	Concept	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null	kill
injured	629,630	bn:00089751v	Concept	[wn:00069879v]	http://babelnet.org/rdf/s00089751v	null	injure
early	632,633	bn:00101935a	Concept	[wn:00812952a]	http://babelnet.org/rdf/s00101935a	null	early
shooting	635,636	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
CLOSE	643,644	bn:00019918n	Concept	[wn:15267536n]	http://babelnet.org/rdf/s00019918n	null	close
Skip	644,645	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Skip	646,647	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Embed	648,649	bn:13709072n	Concept	[]	http://babelnet.org/rdf/s13709072n	null	embed
Share	650,651	bn:00060768n	Concept	[wn:13285176n]	http://babelnet.org/rdf/s00060768n	null	percentage
CAMEO	651,652	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
NIGHTCLUB	652,653	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
SHOOTING	653,654	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
Update	654,655	bn:00079238n	Concept	[wn:06643303n]	http://babelnet.org/rdf/s00079238n	null	update
scene	657,658	bn:00069550n	Concept	[wn:08645963n]	http://babelnet.org/rdf/s00069550n	null	scene
shooting	660,661	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
Cameo	662,663	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	663,664	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
person	669,670	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual	person
dead	671,672	bn:00100948a	Concept	[wn:00095280a]	http://babelnet.org/rdf/s00100948a	null	dead
injured	678,679	bn:00089751v	Concept	[wn:00069879v]	http://babelnet.org/rdf/s00089751v	null	injure
shooting	681,682	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
early Sunday morning	682,685	bn:02509997n	Named Entity	[]	http://babelnet.org/rdf/s02509997n	http://dbpedia.org/resource/Early_Sunday_Morning	Early_Sunday_Morning
Cameo	686,687	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	687,688	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
report	692,693	bn:00067181n	Concept	[wn:07218470n]	http://babelnet.org/rdf/s00067181n	http://dbpedia.org/resource/Report	report
filed	694,695	bn:00088164v	Concept	[wn:01001857v]	http://babelnet.org/rdf/s00088164v	null	file
Facebook	696,697	bn:03624775n	Named Entity	[]	http://babelnet.org/rdf/s03624775n	http://dbpedia.org/resource/Facebook	Facebook
Live	697,698	bn:00021559n	Concept	[wn:06892775n]	http://babelnet.org/rdf/s00021559n	http://dbpedia.org/resource/Concert	concert
a.m.	700,701	bn:00114043r	Concept	[wn:00251304r]	http://babelnet.org/rdf/s00114043r	null	A.M.
Sunday morning	701,703	bn:02060691n	Named Entity	[]	http://babelnet.org/rdf/s02060691n	http://dbpedia.org/resource/1.22.03.Acoustic	1.22.03.Acoustic
Enquirer	705,706	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
CLOSE	709,710	bn:00019918n	Concept	[wn:15267536n]	http://babelnet.org/rdf/s00019918n	null	close
Skip	710,711	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Skip	712,713	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Embed	714,715	bn:13709072n	Concept	[]	http://babelnet.org/rdf/s13709072n	null	embed
Share	716,717	bn:00060768n	Concept	[wn:13285176n]	http://babelnet.org/rdf/s00060768n	null	percentage
CAMEO	717,718	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
NIGHTCLUB	718,719	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
SHOOTING	719,720	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
witness	721,722	bn:00046703n	Concept	[wn:10786033n]	http://babelnet.org/rdf/s00046703n	null	informant
describes	722,723	bn:00086612v	Concept	[wn:00987071v]	http://babelnet.org/rdf/s00086612v	null	depict
shooting	724,725	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
Cameo	726,727	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	727,728	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
Mauricio	732,733	bn:02161957n	Named Entity	[]	http://babelnet.org/rdf/s02161957n	http://dbpedia.org/resource/Mauricio_(given_name)	Mauricio_(given_name)
talks	738,739	bn:00090943v	Concept	[wn:00941990v]	http://babelnet.org/rdf/s00090943v	null	mouth
Cameo	743,744	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	744,745	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shots	750,751	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
erupted	751,752	bn:00083985v	Concept	[wn:00345508v]	http://babelnet.org/rdf/s00083985v	null	erupt
crowd	754,755	bn:00013874n	Concept	[wn:08273843n]	http://babelnet.org/rdf/s00013874n	http://dbpedia.org/resource/Crowd	crowd
CLOSE	759,760	bn:00019918n	Concept	[wn:15267536n]	http://babelnet.org/rdf/s00019918n	null	close
Skip	760,761	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Skip	762,763	bn:00072019n	Concept	[wn:11500122n]	http://babelnet.org/rdf/s00072019n	http://dbpedia.org/resource/Skywave	sky_wave
Embed	764,765	bn:13709073n	Concept	[]	http://babelnet.org/rdf/s13709073n	null	embed
Share	766,767	bn:00060768n	Concept	[wn:13285176n]	http://babelnet.org/rdf/s00060768n	null	percentage
CAMEO	767,768	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
NIGHTCLUB	768,769	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
SHOOTING	769,770	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
bad	771,772	bn:00097966a	Concept	[wn:01125429a]	http://babelnet.org/rdf/s00097966a	null	bad
Cameo	774,775	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
shooting	775,776	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
people	781,782	bn:00061450n	Concept	[wn:07942152n]	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People	people
hurt	782,783	bn:00082264v	Concept	[wn:02122164v]	http://babelnet.org/rdf/s00082264v	null	ache
killed	784,785	bn:00090098v	Concept	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null	kill
nightclub	787,788	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
total	791,792	bn:00002008n	Concept	[wn:04353803n]	http://babelnet.org/rdf/s00002008n	null	total
victims	793,794	bn:00079940n	Concept	[wn:10752093n]	http://babelnet.org/rdf/s00079940n	null	victim
mass shootings	797,799	bn:00014221n	Concept	[wn:00223983n]	http://babelnet.org/rdf/s00014221n	http://dbpedia.org/resource/Mass_murder	massacre
region	802,803	bn:00060767n	Concept	[wn:08630039n]	http://babelnet.org/rdf/s00060767n	null	part
Mark	806,807	bn:00041241n	Concept	[wn:05737153n]	http://babelnet.org/rdf/s00041241n	http://dbpedia.org/resource/Grading_(education)	grade
Wert	807,808	bn:01123371n	Named Entity	[]	http://babelnet.org/rdf/s01123371n	http://dbpedia.org/resource/WERT	WERT
Video	813,814	bn:00076373n	Concept	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television	television
bond	817,818	bn:00011973n	Concept	[wn:11436283n]	http://babelnet.org/rdf/s00011973n	http://dbpedia.org/resource/Chemical_bond	chemical_bond
suspect	819,820	bn:00025884n	Concept	[wn:09762101n]	http://babelnet.org/rdf/s00025884n	http://dbpedia.org/resource/Suspect	suspect
Cameo	821,822	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
gun	823,824	bn:00042221n	Concept	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun	gun
battle	824,825	bn:00009078n	Concept	[wn:00953559n]	http://babelnet.org/rdf/s00009078n	http://dbpedia.org/resource/Engagement_(military)	battle
NEWLINE	826,827	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
Arrests	827,828	bn:00946750n	Concept	[]	http://babelnet.org/rdf/s00946750n	http://dbpedia.org/resource/Arrest	arrest
Cameo	830,831	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
shooting	831,832	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
NEWLINE	832,833	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
calls	834,835	bn:00084385v	Concept	[wn:01028748v]	http://babelnet.org/rdf/s00084385v	null	call
Cameo	837,838	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	838,839	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shootings	839,840	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
NEWLINE	840,841	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
Prayer	841,842	bn:00059529n	Concept	[wn:07189130n]	http://babelnet.org/rdf/s00059529n	http://dbpedia.org/resource/Prayer	prayer
vigil	842,843	bn:00079988n	Concept	[wn:05678855n]	http://babelnet.org/rdf/s00079988n	null	vigil
victims	845,846	bn:00079940n	Concept	[wn:10752093n]	http://babelnet.org/rdf/s00079940n	null	victim
Cameo	848,849	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
night club	849,851	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	851,852	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
NEWLINE	852,853	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
Sorting	853,854	bn:00082871v	Concept	[wn:00654625v]	http://babelnet.org/rdf/s00082871v	null	classify
Cameo	854,855	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
chaos	855,856	bn:00009503n	Concept	[wn:13976322n]	http://babelnet.org/rdf/s00009503n	null	chaos
firefighter	857,858	bn:00034631n	Concept	[wn:10091651n]	http://babelnet.org/rdf/s00034631n	http://dbpedia.org/resource/Firefighter	firefighter
job	860,861	bn:00014138n	Concept	[wn:00582388n]	http://babelnet.org/rdf/s00014138n	http://dbpedia.org/resource/Job	job
NEWLINE	864,865	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
CPD	865,866	bn:00701021n	Named Entity	[]	http://babelnet.org/rdf/s00701021n	http://dbpedia.org/resource/CPD_(gene)	CPD_(gene)
chief	866,867	bn:00018319n	Concept	[wn:10162991n]	http://babelnet.org/rdf/s00018319n	null	chief
Cameo	868,869	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
shooting	869,870	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
investigation	873,874	bn:00047354n	Concept	[wn:00633864n]	http://babelnet.org/rdf/s00047354n	null	investigation
progressing	875,876	bn:00082400v	Concept	[wn:00248659v]	http://babelnet.org/rdf/s00082400v	null	come_on
NEWLINE	877,878	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
Update	878,879	bn:00079238n	Concept	[wn:06643303n]	http://babelnet.org/rdf/s00079238n	null	update
Q&A	880,881	bn:03369202n	Named Entity	[]	http://babelnet.org/rdf/s03369202n	http://dbpedia.org/resource/Q&A_(film)	Q&A_(film)
Enquirer	882,883	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
reporter	883,884	bn:00057562n	Concept	[wn:10521662n]	http://babelnet.org/rdf/s00057562n	null	newsman
Sharon	884,885	bn:00027253n	Concept	[wn:12771390n]	http://babelnet.org/rdf/s00027253n	http://dbpedia.org/resource/Diospyros_kaki	Diospyros_kaki
Cameo	887,888	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
shooting	888,889	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
NEWLINE	889,890	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
know	892,893	bn:00085261v	Concept	[wn:00594621v]	http://babelnet.org/rdf/s00085261v	null	know
Cameo	895,896	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	896,897	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shootings	897,898	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null	shot
NEWLINE	898,899	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
Enquirer	899,900	bn:00006361n	Concept	[wn:10207831n]	http://babelnet.org/rdf/s00006361n	null	asker
reporter	900,901	bn:00057562n	Concept	[wn:10521662n]	http://babelnet.org/rdf/s00057562n	null	newsman
Sharon	901,902	bn:00027253n	Concept	[wn:12771390n]	http://babelnet.org/rdf/s00027253n	http://dbpedia.org/resource/Diospyros_kaki	Diospyros_kaki
talks	903,904	bn:00090943v	Concept	[wn:00941990v]	http://babelnet.org/rdf/s00090943v	null	mouth
FOP	905,906	bn:00009420n	Concept	[wn:09991026n]	http://babelnet.org/rdf/s00009420n	http://dbpedia.org/resource/Dude	clotheshorse
president	906,907	bn:00064233n	Concept	[wn:10468559n]	http://babelnet.org/rdf/s00064233n	null	president
Dan	907,908	bn:00075878n	Concept	[wn:00826681n]	http://babelnet.org/rdf/s00075878n	http://dbpedia.org/resource/Taekwondo	taekwondo
Cameo	910,911	bn:00015007n	Concept	[wn:02942577n]	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)	cameo
nightclub	911,912	bn:00014419n	Concept	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub	nightclub
shooting	912,913	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null	shoot
NEWLINE	913,914	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency	LF
Police chief	914,916	bn:00015751n	Concept	[wn:09893015n]	http://babelnet.org/rdf/s00015751n	null	captain
identifies	916,917	bn:00089574v	Concept	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null	identify
man	917,918	bn:00044576n	Concept	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human	human
